datatime, azm [Ave RZ], m0 [S1 (100 mm)], m1 [S2 (200 mm)], m2 [S3 (300 mm)], m3 [S4 (400 mm)], m4 [S5 (500 mm)], m5 [S6 (600 mm)], t0 [T1 (100 mm)], t1 [T2 (200 mm)], t2 [T3 (300 mm)], t3 [T4 (400 mm)], t4 [T5 (500 mm)], t5 [T6 (600 mm)]
2017-10-23 04:00:00, 79.15, 73.39, 73.61, 86.58, 83.01, 92.38, 90.54, 17, 18.38, 18.88, 18.63, 18.25, 17.69
2017-10-23 05:00:00, 79.07, 73.27, 73.51, 86.53, 82.96, 92.36, 90.54, 16.56, 18.06, 18.63, 18.56, 18.25, 17.75
2017-10-23 06:00:00, 78.98, 73.16, 73.41, 86.46, 82.9, 92.36, 90.56, 16.25, 17.75, 18.44, 18.38, 18.13, 17.75
2017-10-23 07:00:00, 78.95, 73.14, 73.34, 86.44, 82.88, 92.38, 90.59, 16.56, 17.56, 18.19, 18.25, 18.19, 17.81
2017-10-23 08:14:00, 78.89, 73.24, 73.21, 86.32, 82.79, 92.2, 90.45, 18.06, 17.63, 18.06, 18.13, 18.13, 17.81
2017-10-23 09:00:00, 78.94, 73.4, 73.21, 86.32, 82.82, 92.36, 90.62, 19.5, 18, 18.06, 18.06, 18.13, 17.75
2017-10-23 10:00:00, 78.93, 73.7, 73.07, 86.23, 82.74, 92.34, 90.6, 21.38, 18.75, 18.25, 18, 18, 17.81
2017-10-23 11:00:00, 78.97, 73.96, 73.07, 86.16, 82.71, 92.29, 90.59, 23.25, 19.69, 18.63, 18.06, 18, 17.81
2017-10-23 12:00:00, 78.95, 74.07, 73.04, 86.09, 82.6, 92.27, 90.57, 24.31, 20.69, 19.13, 18.19, 18, 17.75
2017-10-23 13:00:00, 78.95, 74.21, 72.97, 86.06, 82.55, 92.22, 90.56, 25.75, 21.5, 19.63, 18.44, 17.94, 17.81
2017-10-23 14:00:00, 78.87, 74.11, 72.9, 86.02, 82.44, 92.18, 90.54, 25.75, 22.31, 20.13, 18.69, 18, 17.75
2017-10-23 15:00:00, 78.77, 73.96, 72.73, 85.97, 82.41, 92.18, 90.53, 25.44, 22.63, 20.56, 19, 18.06, 17.75
2017-10-23 16:00:00, 78.7, 73.89, 72.56, 85.97, 82.35, 92.11, 90.51, 25.63, 22.94, 20.94, 19.31, 18.13, 17.75
2017-10-23 17:00:00, 78.6, 73.67, 72.5, 85.95, 82.3, 92.09, 90.47, 25, 23.13, 21.25, 19.56, 18.25, 17.81
2017-10-23 18:00:00, 78.45, 73.34, 72.29, 85.92, 82.24, 92.06, 90.45, 23.69, 22.94, 21.44, 19.81, 18.31, 17.81
2017-10-23 19:00:00, 78.29, 72.96, 72.13, 85.88, 82.19, 92.04, 90.43, 22.19, 22.5, 21.44, 19.94, 18.5, 17.88
2017-10-23 20:00:00, 78.16, 72.68, 71.92, 85.85, 82.16, 92.02, 90.43, 21.06, 21.88, 21.25, 20, 18.56, 17.94
2017-10-23 21:00:00, 78.05, 72.49, 71.75, 85.81, 82.13, 91.99, 90.42, 20.31, 21.31, 21.06, 20, 18.69, 18
2017-10-23 22:00:00, 77.95, 72.31, 71.62, 85.78, 82.08, 91.97, 90.42, 19.81, 20.81, 20.75, 20, 18.75, 18.06
2017-10-23 23:00:00, 77.88, 72.21, 71.52, 85.74, 82.05, 91.97, 90.42, 19.44, 20.44, 20.5, 19.88, 18.81, 18.06
2017-10-24 00:00:00, 77.79, 72.09, 71.38, 85.69, 81.99, 91.97, 90.43, 19.13, 20.13, 20.25, 19.75, 18.81, 18.13
2017-10-24 01:00:00, 77.72, 72, 71.32, 85.62, 81.94, 91.95, 90.42, 18.88, 19.81, 20.06, 19.69, 18.88, 18.19
2017-10-24 02:00:00, 77.66, 71.88, 71.21, 85.62, 81.91, 91.95, 90.42, 18.63, 19.56, 19.88, 19.5, 18.88, 18.25
2017-10-24 03:00:00, 77.56, 71.77, 71.11, 85.53, 81.83, 91.88, 90.42, 18.19, 19.38, 19.69, 19.44, 18.88, 18.25
2017-10-24 04:00:00, 77.48, 71.62, 71.01, 85.5, 81.77, 91.88, 90.42, 17.63, 19.06, 19.5, 19.31, 18.88, 18.31
2017-10-24 05:00:00, 77.38, 71.49, 70.88, 85.43, 81.72, 91.86, 90.4, 17, 18.69, 19.25, 19.19, 18.88, 18.31
2017-10-24 06:00:00, 77.31, 71.39, 70.78, 85.39, 81.69, 91.86, 90.4, 16.56, 18.38, 19.06, 19.06, 18.81, 18.31
2017-10-24 07:00:00, 77.27, 71.34, 70.71, 85.39, 81.64, 91.83, 90.42, 16.56, 18.06, 18.81, 18.88, 18.75, 18.38
2017-10-24 08:00:00, 77.26, 71.41, 70.67, 85.36, 81.61, 91.88, 90.47, 17.81, 18, 18.63, 18.75, 18.75, 18.31
2017-10-24 09:00:00, 77.25, 71.64, 70.54, 85.27, 81.55, 91.86, 90.47, 19.69, 18.38, 18.56, 18.63, 18.69, 18.31
2017-10-24 10:00:00, 77.28, 71.95, 70.54, 85.15, 81.5, 91.81, 90.45, 21.69, 19.13, 18.69, 18.56, 18.63, 18.31
2017-10-24 11:00:00, 77.3, 72.21, 70.51, 85.06, 81.42, 91.76, 90.43, 23.63, 20.06, 19.06, 18.56, 18.56, 18.31
2017-10-24 12:00:00, 77.32, 72.44, 70.47, 85.04, 81.33, 91.72, 90.42, 25.25, 21.13, 19.56, 18.69, 18.56, 18.31
2017-10-24 13:00:00, 77.33, 72.62, 70.47, 84.96, 81.25, 91.67, 90.39, 26.69, 22.19, 20.13, 18.94, 18.56, 18.31
2017-10-24 14:00:00, 77.23, 72.42, 70.4, 84.92, 81.19, 91.63, 90.36, 25.88, 22.94, 20.75, 19.25, 18.56, 18.31
2017-10-24 15:00:00, 77.13, 72.21, 70.24, 84.94, 81.14, 91.6, 90.34, 25.25, 23.06, 21.19, 19.56, 18.63, 18.31
2017-10-24 16:00:00, 77.08, 72.21, 70.07, 84.92, 81.11, 91.58, 90.33, 25.69, 23.25, 21.44, 19.81, 18.69, 18.31
2017-10-24 17:00:00, 76.97, 71.98, 69.97, 84.89, 81.06, 91.53, 90.29, 24.94, 23.5, 21.69, 20.13, 18.75, 18.38
2017-10-24 18:00:00, 76.81, 71.59, 69.8, 84.87, 81, 91.51, 90.26, 23.25, 23.19, 21.88, 20.31, 18.88, 18.38
2017-10-24 19:00:00, 76.7, 71.31, 69.63, 84.87, 80.97, 91.49, 90.25, 22.06, 22.63, 21.81, 20.44, 19, 18.38
2017-10-24 20:00:00, 76.67, 71.06, 69.83, 84.82, 80.95, 91.46, 90.23, 21.13, 22.06, 21.63, 20.5, 19.13, 18.44
2017-10-24 21:00:00, 76.53, 70.9, 69.53, 84.8, 80.89, 91.46, 90.23, 20.56, 21.56, 21.38, 20.5, 19.19, 18.5
2017-10-24 22:00:00, 76.39, 70.77, 69.19, 84.75, 80.84, 91.46, 90.23, 20.19, 21.13, 21.13, 20.44, 19.25, 18.5
2017-10-24 23:00:00, 76.31, 70.65, 69.09, 84.71, 80.81, 91.44, 90.22, 19.69, 20.81, 20.94, 20.31, 19.31, 18.63
2017-10-25 00:00:00, 76.24, 70.52, 68.99, 84.66, 80.78, 91.42, 90.22, 19.31, 20.44, 20.69, 20.19, 19.31, 18.63
2017-10-25 01:00:00, 76.14, 70.38, 68.85, 84.61, 80.7, 91.37, 90.2, 18.56, 20.13, 20.44, 20.06, 19.31, 18.69
2017-10-25 02:00:00, 76.07, 70.29, 68.75, 84.57, 80.67, 91.37, 90.2, 18, 19.69, 20.19, 19.94, 19.38, 18.69
2017-10-25 03:00:00, 75.99, 70.16, 68.65, 84.52, 80.62, 91.35, 90.2, 17.5, 19.31, 19.94, 19.81, 19.38, 18.75
2017-10-25 04:00:00, 75.9, 70.03, 68.52, 84.47, 80.59, 91.35, 90.2, 17.19, 18.94, 19.69, 19.63, 19.31, 18.75
2017-10-25 05:00:00, 75.83, 69.9, 68.45, 84.43, 80.53, 91.33, 90.2, 16.94, 18.63, 19.44, 19.5, 19.31, 18.75
2017-10-25 06:00:00, 75.76, 69.85, 68.35, 84.38, 80.48, 91.33, 90.23, 17.06, 18.44, 19.19, 19.31, 19.25, 18.81
2017-10-25 07:00:00, 75.74, 69.82, 68.35, 84.36, 80.45, 91.3, 90.23, 17.13, 18.31, 19, 19.19, 19.19, 18.81
2017-10-25 08:00:00, 75.73, 69.85, 68.31, 84.33, 80.42, 91.33, 90.25, 18, 18.31, 18.88, 19, 19.13, 18.81
2017-10-25 09:00:00, 75.71, 70.02, 68.21, 84.24, 80.37, 91.3, 90.25, 19.5, 18.63, 18.81, 18.94, 19.06, 18.75
2017-10-25 10:00:00, 75.69, 70.23, 68.11, 84.15, 80.28, 91.26, 90.23, 20.88, 19.19, 18.94, 18.88, 19, 18.81
2017-10-25 11:00:00, 75.66, 70.21, 68.08, 84.1, 80.26, 91.23, 90.22, 20.81, 19.75, 19.19, 18.88, 19, 18.75
2017-10-25 12:00:00, 75.6, 70.26, 67.94, 84.03, 80.17, 91.21, 90.2, 21.75, 20.06, 19.44, 18.94, 18.88, 18.75
2017-10-25 13:00:00, 75.65, 70.61, 67.87, 83.96, 80.15, 91.17, 90.17, 24.06, 20.75, 19.69, 19.06, 18.94, 18.69
2017-10-25 14:00:00, 75.59, 70.52, 67.84, 83.91, 80.06, 91.14, 90.14, 23.94, 21.56, 20.13, 19.19, 18.88, 18.69
2017-10-25 15:00:00, 75.48, 70.36, 67.67, 83.87, 80.01, 91.1, 90.14, 23.75, 21.81, 20.5, 19.44, 18.94, 18.69
2017-10-25 16:00:00, 75.43, 70.36, 67.57, 83.84, 79.95, 91.07, 90.11, 24, 22.19, 20.81, 19.63, 18.94, 18.69
2017-10-25 17:00:00, 75.32, 70.03, 67.47, 83.87, 79.9, 91.03, 90.09, 22.44, 22.19, 21, 19.81, 19, 18.69
2017-10-25 18:00:00, 75.19, 69.72, 67.33, 83.84, 79.87, 91, 90.06, 21.19, 21.75, 21.06, 19.94, 19.06, 18.69
2017-10-25 19:00:00, 75.09, 69.51, 67.2, 83.84, 79.82, 90.98, 90.05, 20.31, 21.25, 20.94, 20.06, 19.13, 18.69
2017-10-25 20:00:00, 74.99, 69.33, 67.06, 83.8, 79.79, 90.96, 90.03, 19.63, 20.75, 20.69, 20.06, 19.19, 18.75
2017-10-25 21:00:00, 74.92, 69.2, 66.96, 83.75, 79.76, 90.96, 90.03, 19.06, 20.31, 20.5, 20, 19.19, 18.75
2017-10-25 22:00:00, 74.84, 69.08, 66.83, 83.73, 79.73, 90.94, 90.03, 18.56, 20, 20.25, 19.88, 19.31, 18.75
2017-10-25 23:00:00, 74.77, 68.99, 66.73, 83.68, 79.68, 90.94, 90.03, 18.13, 19.63, 20.06, 19.75, 19.31, 18.81
2017-10-26 00:00:00, 74.69, 68.87, 66.63, 83.66, 79.62, 90.91, 90.02, 17.69, 19.25, 19.81, 19.69, 19.25, 18.81
2017-10-26 01:00:00, 74.63, 68.79, 66.52, 83.61, 79.6, 90.87, 90, 17.31, 19, 19.63, 19.56, 19.31, 18.88
2017-10-26 02:00:00, 74.55, 68.69, 66.42, 83.56, 79.51, 90.87, 90, 16.88, 18.69, 19.38, 19.38, 19.25, 18.88
2017-10-26 03:00:00, 74.48, 68.58, 66.36, 83.52, 79.49, 90.87, 90, 16.56, 18.38, 19.19, 19.25, 19.19, 18.88
2017-10-26 04:00:00, 74.41, 68.48, 66.25, 83.47, 79.46, 90.82, 90, 16.31, 18.13, 18.94, 19.13, 19.19, 18.88
2017-10-26 05:00:00, 74.35, 68.41, 66.15, 83.42, 79.4, 90.8, 90, 16, 17.88, 18.75, 19, 19.13, 18.88
2017-10-26 06:00:00, 74.29, 68.31, 66.09, 83.4, 79.35, 90.8, 90, 15.56, 17.63, 18.56, 18.81, 19.06, 18.88
2017-10-26 07:00:00, 74.23, 68.25, 65.98, 83.35, 79.32, 90.8, 90, 15.56, 17.38, 18.38, 18.69, 19, 18.88
2017-10-26 08:00:00, 74.17, 68.23, 65.88, 83.28, 79.26, 90.8, 90, 16.06, 17.31, 18.19, 18.5, 18.94, 18.81
2017-10-26 09:00:00, 74.11, 68.22, 65.82, 83.21, 79.21, 90.75, 90.02, 16.44, 17.38, 18.06, 18.44, 18.88, 18.81
2017-10-26 10:00:00, 74.06, 68.23, 65.68, 83.14, 79.18, 90.75, 90, 16.81, 17.5, 18.06, 18.31, 18.81, 18.81
2017-10-26 11:00:00, 74.02, 68.2, 65.65, 83.12, 79.1, 90.71, 89.97, 17, 17.63, 18.06, 18.25, 18.75, 18.75
2017-10-26 12:00:00, 73.98, 68.22, 65.55, 83.09, 79.07, 90.68, 89.97, 17.25, 17.69, 18.13, 18.19, 18.69, 18.75
2017-10-26 13:00:00, 73.97, 68.18, 65.58, 83.09, 79.02, 90.66, 89.97, 16.81, 17.75, 18.13, 18.19, 18.63, 18.75
2017-10-26 14:00:00, 74, 68.38, 65.58, 83.09, 78.96, 90.66, 89.95, 16.44, 17.69, 18.13, 18.13, 18.63, 18.69
2017-10-26 15:00:00, 73.99, 68.48, 65.48, 83.05, 78.96, 90.64, 89.94, 16.81, 17.63, 18.06, 18.13, 18.56, 18.69
2017-10-26 16:00:00, 73.95, 68.45, 65.44, 83.02, 78.88, 90.59, 89.94, 16.25, 17.63, 18.06, 18.13, 18.56, 18.63
2017-10-26 17:00:00, 74.1, 69.15, 65.38, 83.02, 78.85, 90.54, 89.94, 15.31, 17.38, 18, 18.13, 18.5, 18.63
2017-10-26 18:00:00, 74.14, 69.46, 65.28, 83, 78.82, 90.54, 89.92, 14.88, 17, 17.81, 18, 18.44, 18.63
2017-10-26 19:00:00, 74.2, 69.93, 65.14, 82.95, 78.77, 90.54, 89.92, 14.19, 16.63, 17.63, 17.94, 18.5, 18.56
2017-10-26 20:00:00, 74.33, 70.56, 65.11, 82.93, 78.74, 90.5, 89.91, 13.75, 16.25, 17.44, 17.88, 18.44, 18.56
2017-10-26 21:00:00, 75.57, 75.73, 64.97, 82.91, 78.69, 90.5, 89.91, 13.25, 15.88, 17.19, 17.69, 18.38, 18.5
2017-10-26 22:00:00, 76.26, 78.74, 64.84, 82.84, 78.63, 90.48, 89.89, 13.06, 15.5, 16.94, 17.5, 18.31, 18.5
2017-10-26 23:00:00, 77.2, 82.63, 64.8, 82.79, 78.58, 90.45, 89.89, 12.75, 15.25, 16.69, 17.38, 18.25, 18.44
2017-10-27 00:00:00, 78.11, 86.4, 64.74, 82.77, 78.55, 90.43, 89.88, 12.5, 15, 16.5, 17.19, 18.19, 18.44
2017-10-27 01:00:00, 78.29, 87.21, 64.7, 82.74, 78.49, 90.38, 89.86, 12.19, 14.75, 16.25, 17, 18.13, 18.38
2017-10-27 02:00:00, 78.4, 87.77, 64.74, 82.7, 78.41, 90.36, 89.88, 12, 14.5, 16.06, 16.88, 18, 18.38
2017-10-27 03:00:00, 78.44, 87.89, 64.8, 82.67, 78.41, 90.36, 89.86, 11.88, 14.31, 15.88, 16.75, 17.94, 18.31
2017-10-27 04:00:00, 78.44, 87.85, 64.94, 82.6, 78.35, 90.34, 89.86, 11.69, 14.13, 15.69, 16.56, 17.81, 18.31
2017-10-27 05:00:00, 78.39, 87.64, 65.07, 82.56, 78.27, 90.31, 89.86, 11.56, 13.94, 15.5, 16.44, 17.75, 18.25
2017-10-27 06:00:00, 78.33, 87.28, 65.21, 82.56, 78.27, 90.29, 89.86, 11.5, 13.81, 15.38, 16.25, 17.69, 18.19
2017-10-27 07:00:00, 78.27, 86.92, 65.44, 82.51, 78.22, 90.29, 89.86, 11.56, 13.69, 15.19, 16.13, 17.56, 18.19
2017-10-27 08:00:00, 78.23, 86.61, 65.65, 82.46, 78.19, 90.27, 89.86, 11.69, 13.63, 15.06, 16, 17.5, 18.13
2017-10-27 09:00:00, 78.31, 86.79, 65.85, 82.46, 78.13, 90.25, 89.86, 12.06, 13.63, 15, 15.88, 17.38, 18.06
2017-10-27 10:00:00, 78.66, 87.97, 66.12, 82.44, 78.11, 90.25, 89.86, 12.75, 13.81, 14.94, 15.75, 17.25, 17.94
2017-10-27 11:00:00, 79.11, 89.46, 66.46, 82.44, 78.08, 90.22, 89.88, 13.75, 14.13, 15, 15.69, 17.19, 17.94
2017-10-27 12:00:00, 79.81, 91.93, 66.86, 82.44, 78.02, 90.22, 89.88, 15.13, 14.63, 15.13, 15.69, 17.13, 17.81
2017-10-27 13:00:00, 80.2, 92.63, 67.74, 82.44, 78, 90.22, 89.89, 16.5, 15.38, 15.38, 15.69, 17, 17.75
2017-10-27 14:00:00, 80.15, 91.39, 68.82, 82.44, 77.94, 90.15, 89.88, 17, 16.13, 15.81, 15.81, 17, 17.75
2017-10-27 15:00:00, 80.07, 90.27, 69.66, 82.44, 77.89, 90.15, 89.84, 16.13, 16.38, 16.13, 16, 16.94, 17.69
2017-10-27 16:00:00, 80.04, 89.52, 70.37, 82.42, 77.86, 90.11, 89.83, 16.25, 16.44, 16.31, 16.19, 16.94, 17.63
2017-10-27 17:00:00, 79.98, 88.83, 70.88, 82.37, 77.83, 90.08, 89.83, 16.19, 16.5, 16.44, 16.31, 16.94, 17.63
2017-10-27 18:00:00, 79.89, 88.15, 71.28, 82.35, 77.78, 90.04, 89.81, 15.5, 16.44, 16.56, 16.38, 16.94, 17.56
2017-10-27 19:00:00, 79.78, 87.49, 71.55, 82.32, 77.75, 90.04, 89.78, 14.63, 16.19, 16.56, 16.44, 17, 17.56
2017-10-27 20:00:00, 79.68, 86.94, 71.79, 82.28, 77.72, 89.99, 89.77, 13.94, 15.75, 16.44, 16.44, 17, 17.5
2017-10-27 21:00:00, 79.6, 86.48, 71.96, 82.25, 77.69, 89.97, 89.75, 13.38, 15.38, 16.25, 16.44, 17, 17.5
2017-10-27 22:00:00, 79.51, 86.07, 72.09, 82.21, 77.67, 89.95, 89.74, 12.88, 15, 16, 16.38, 17, 17.5
2017-10-27 23:00:00, 79.43, 85.69, 72.23, 82.21, 77.61, 89.95, 89.74, 12.56, 14.63, 15.81, 16.25, 17, 17.5
2017-10-28 00:00:00, 79.35, 85.37, 72.29, 82.16, 77.58, 89.92, 89.74, 12.31, 14.38, 15.63, 16.13, 17, 17.5
2017-10-28 01:00:00, 79.28, 85.07, 72.4, 82.11, 77.53, 89.92, 89.72, 12.13, 14.13, 15.38, 16, 16.94, 17.44
2017-10-28 02:00:00, 79.2, 84.78, 72.43, 82.09, 77.5, 89.88, 89.72, 11.88, 13.94, 15.25, 15.88, 16.94, 17.44
2017-10-28 03:00:00, 79.14, 84.5, 72.5, 82.09, 77.47, 89.88, 89.72, 11.69, 13.75, 15.06, 15.75, 16.88, 17.44
2017-10-28 04:00:00, 79.05, 84.2, 72.5, 82.07, 77.42, 89.85, 89.72, 11.31, 13.56, 14.88, 15.63, 16.81, 17.38
2017-10-28 05:00:00, 78.96, 83.91, 72.53, 82.04, 77.36, 89.83, 89.72, 10.81, 13.31, 14.69, 15.5, 16.75, 17.38
2017-10-28 06:00:00, 78.87, 83.61, 72.5, 82.02, 77.33, 89.81, 89.72, 10.44, 13, 14.5, 15.38, 16.69, 17.38
2017-10-28 07:00:00, 78.8, 83.42, 72.46, 82, 77.31, 89.83, 89.72, 10.56, 12.75, 14.31, 15.25, 16.63, 17.31
2017-10-28 08:00:00, 78.78, 83.34, 72.5, 82, 77.31, 89.85, 89.75, 11.69, 12.75, 14.13, 15.06, 16.56, 17.25
2017-10-28 09:00:00, 78.8, 83.37, 72.56, 81.97, 77.28, 89.85, 89.77, 13.56, 13.25, 14.13, 14.94, 16.44, 17.19
2017-10-28 10:00:00, 78.8, 83.43, 72.6, 81.95, 77.22, 89.81, 89.75, 15.56, 14.06, 14.31, 14.88, 16.38, 17.19
2017-10-28 11:00:00, 78.83, 83.45, 72.73, 81.93, 77.2, 89.76, 89.74, 17.44, 15.06, 14.75, 14.94, 16.31, 17.13
2017-10-28 12:00:00, 78.82, 83.43, 72.77, 81.9, 77.17, 89.74, 89.72, 19.38, 16.19, 15.31, 15.13, 16.25, 17.13
2017-10-28 13:00:00, 78.79, 83.35, 72.8, 81.9, 77.09, 89.72, 89.71, 20.81, 17.38, 15.94, 15.38, 16.25, 17.06
2017-10-28 14:00:00, 78.7, 82.99, 72.8, 81.93, 77.09, 89.65, 89.66, 20.31, 18.19, 16.63, 15.75, 16.25, 17
2017-10-28 15:00:00, 78.56, 82.65, 72.63, 81.93, 77.03, 89.62, 89.64, 20.13, 18.5, 17.13, 16.13, 16.31, 17
2017-10-28 16:00:00, 78.5, 82.49, 72.53, 81.97, 77, 89.6, 89.63, 21.13, 18.94, 17.5, 16.38, 16.38, 17
2017-10-28 17:00:00, 78.37, 82.19, 72.4, 81.93, 76.98, 89.58, 89.61, 21.25, 19.44, 17.94, 16.69, 16.44, 16.94
2017-10-28 18:00:00, 78.19, 81.72, 72.23, 81.88, 76.92, 89.53, 89.55, 20.19, 19.5, 18.25, 17, 16.56, 16.94
2017-10-28 19:00:00, 78.03, 81.27, 72.02, 81.9, 76.92, 89.51, 89.52, 19, 19.25, 18.38, 17.25, 16.69, 17
2017-10-28 20:00:00, 77.89, 80.9, 71.86, 81.9, 76.89, 89.49, 89.52, 18.06, 18.75, 18.31, 17.38, 16.81, 17
2017-10-28 21:00:00, 77.74, 80.57, 71.65, 81.88, 76.87, 89.46, 89.5, 17.25, 18.31, 18.19, 17.5, 16.88, 17
2017-10-28 22:00:00, 77.62, 80.26, 71.52, 81.86, 76.84, 89.46, 89.49, 16.56, 17.81, 17.94, 17.44, 17, 17
2017-10-28 23:00:00, 77.51, 80, 71.38, 81.86, 76.81, 89.44, 89.49, 16, 17.44, 17.75, 17.38, 17.06, 17.13
2017-10-29 00:00:00, 77.4, 79.77, 71.21, 81.83, 76.78, 89.44, 89.46, 15.56, 17, 17.5, 17.31, 17.13, 17.13
2017-10-29 01:00:00, 77.3, 79.54, 71.08, 81.81, 76.76, 89.42, 89.44, 15.06, 16.69, 17.31, 17.25, 17.13, 17.19
2017-10-29 02:00:00, 77.2, 79.33, 70.98, 81.76, 76.73, 89.39, 89.43, 14.56, 16.31, 17.06, 17.13, 17.19, 17.19
2017-10-29 03:00:00, 77.09, 79.11, 70.84, 81.74, 76.67, 89.39, 89.43, 14.06, 16, 16.81, 17, 17.19, 17.25
2017-10-29 04:00:00, 77.01, 78.9, 70.74, 81.74, 76.65, 89.35, 89.43, 13.69, 15.63, 16.56, 16.81, 17.19, 17.25
2017-10-29 05:00:00, 76.92, 78.72, 70.64, 81.69, 76.62, 89.35, 89.41, 13.31, 15.31, 16.38, 16.69, 17.19, 17.25
2017-10-29 06:00:00, 76.83, 78.54, 70.54, 81.69, 76.56, 89.33, 89.41, 13.13, 15.06, 16.13, 16.56, 17.13, 17.31
2017-10-29 07:00:00, 76.8, 78.44, 70.51, 81.67, 76.56, 89.35, 89.43, 13.44, 14.88, 15.94, 16.44, 17.06, 17.25
2017-10-29 08:00:00, 76.77, 78.49, 70.37, 81.64, 76.56, 89.39, 89.46, 15.13, 14.94, 15.81, 16.25, 17, 17.25
2017-10-29 09:00:00, 76.76, 78.64, 70.3, 81.57, 76.53, 89.37, 89.46, 17.25, 15.63, 15.88, 16.19, 16.94, 17.25
2017-10-29 10:00:00, 76.76, 78.82, 70.24, 81.5, 76.48, 89.33, 89.43, 19.25, 16.56, 16.13, 16.13, 16.94, 17.25
2017-10-29 11:00:00, 76.76, 78.95, 70.2, 81.46, 76.42, 89.28, 89.41, 21.19, 17.63, 16.63, 16.25, 16.81, 17.19
2017-10-29 12:00:00, 76.78, 79.08, 70.2, 81.43, 76.4, 89.23, 89.38, 23.31, 18.88, 17.19, 16.44, 16.81, 17.19
2017-10-29 13:00:00, 76.77, 79.13, 70.17, 81.41, 76.37, 89.21, 89.33, 24.75, 20.06, 17.88, 16.75, 16.81, 17.19
2017-10-29 14:00:00, 76.67, 78.9, 70.07, 81.41, 76.31, 89.16, 89.32, 24.44, 20.94, 18.56, 17.13, 16.88, 17.19
2017-10-29 15:00:00, 76.55, 78.64, 69.87, 81.41, 76.29, 89.14, 89.29, 24.25, 21.31, 19.13, 17.5, 16.94, 17.13
2017-10-29 16:00:00, 76.46, 78.48, 69.7, 81.41, 76.26, 89.12, 89.26, 24.38, 21.69, 19.56, 17.88, 17.06, 17.19
2017-10-29 17:00:00, 76.35, 78.21, 69.53, 81.39, 76.26, 89.1, 89.22, 24.25, 21.88, 19.94, 18.19, 17.19, 17.19
2017-10-29 18:00:00, 76.18, 77.82, 69.29, 81.39, 76.23, 89.05, 89.19, 23.13, 21.88, 20.13, 18.5, 17.31, 17.19
2017-10-29 19:00:00, 76.03, 77.43, 69.09, 81.39, 76.2, 89.03, 89.16, 21.75, 21.5, 20.25, 18.69, 17.44, 17.25
2017-10-29 20:00:00, 75.88, 77.09, 68.85, 81.39, 76.18, 89.03, 89.15, 20.63, 21, 20.19, 18.88, 17.56, 17.31
2017-10-29 21:00:00, 75.74, 76.77, 68.68, 81.39, 76.12, 89, 89.12, 19.69, 20.44, 20, 18.88, 17.69, 17.38
2017-10-29 22:00:00, 75.62, 76.5, 68.52, 81.36, 76.12, 88.98, 89.1, 18.75, 19.88, 19.75, 18.88, 17.81, 17.44
2017-10-29 23:00:00, 75.51, 76.27, 68.35, 81.32, 76.09, 88.96, 89.09, 18, 19.38, 19.5, 18.81, 17.88, 17.5
2017-10-30 00:00:00, 75.39, 76.04, 68.18, 81.29, 76.04, 88.93, 89.07, 17.31, 18.88, 19.19, 18.75, 17.94, 17.56
2017-10-30 01:00:00, 75.28, 75.83, 68.01, 81.27, 76.01, 88.96, 89.05, 16.69, 18.38, 18.88, 18.63, 18, 17.56
2017-10-30 02:00:00, 75.18, 75.63, 67.87, 81.22, 75.98, 88.93, 89.05, 16.19, 17.94, 18.63, 18.44, 18, 17.63
2017-10-30 03:00:00, 75.1, 75.45, 67.77, 81.18, 75.98, 88.93, 89.02, 15.75, 17.56, 18.31, 18.31, 18.06, 17.69
2017-10-30 04:00:00, 75.01, 75.29, 67.67, 81.15, 75.93, 88.91, 89.02, 15.31, 17.19, 18.06, 18.13, 18, 17.75
2017-10-30 05:00:00, 74.91, 75.11, 67.54, 81.13, 75.87, 88.91, 89.02, 14.94, 16.88, 17.81, 17.94, 18, 17.75
2017-10-30 06:00:00, 74.83, 74.94, 67.44, 81.08, 75.85, 88.89, 89.01, 14.63, 16.56, 17.56, 17.81, 17.94, 17.75
2017-10-30 07:00:00, 74.79, 74.88, 67.37, 81.06, 75.85, 88.89, 89.04, 14.94, 16.31, 17.31, 17.69, 17.94, 17.75
2017-10-30 08:00:00, 74.77, 74.91, 67.3, 81.04, 75.82, 88.93, 89.07, 16.44, 16.44, 17.19, 17.44, 17.88, 17.75
2017-10-30 09:00:00, 74.74, 75.24, 67.13, 80.87, 75.74, 88.89, 89.04, 19.88, 17.38, 17.25, 17.31, 17.75, 17.75
2017-10-30 10:00:00, 74.76, 75.48, 67.06, 80.8, 75.68, 88.82, 89.01, 22.25, 18.5, 17.63, 17.31, 17.69, 17.75
2017-10-30 11:00:00, 74.76, 75.66, 67.03, 80.71, 75.63, 88.77, 88.96, 24.31, 19.69, 18.19, 17.5, 17.69, 17.75
2017-10-30 12:00:00, 74.79, 75.89, 67, 80.69, 75.6, 88.73, 88.93, 26.38, 21, 18.88, 17.75, 17.63, 17.75
2017-10-30 13:00:00, 74.75, 75.79, 66.96, 80.66, 75.57, 88.68, 88.9, 26.63, 22.19, 19.56, 18.06, 17.69, 17.75
2017-10-30 14:00:00, 74.59, 75.47, 66.76, 80.64, 75.51, 88.63, 88.84, 26, 22.69, 20.25, 18.5, 17.75, 17.69
