date, heat_units, rain, erain, total_irrig, tot_eff_irrig, etc, ety, et0, etcp, rzone, available, days_left, deficit_current, rzm, rzm_source, fcap, profile, deficit_want, refill, et0_forecast_yr, original_unit_system
2019-01-09, 8.75, 0, 0, 0, 0, 2.46, 12.35, 4.92, 17.04, 500, 19.85, 1.61, 8.43, 132.97, Electronic Probe, 141.4, 254.68, 20, 113.12, 3.13, si
2019-01-10, 5.95, 0, 0, 0, 0, 2.18, 12.35, 4.36, -12.73, 500, 10.21, 0.83, 18.07, 123.33, Electronic Probe, 141.4, 241.95, 20, 113.12, 3.46, si
2019-01-11, 5.95, 4.4, 0, 0, 0, 3.05, 12.35, 6.1, 17.1, 500, 23.16, 1.88, 5.12, 136.28, Electronic Probe, 141.4, 259.05, 20, 113.12, 3.96, si
2019-01-12, 5.55, 2.6, 0, 0, 0, 3.05, 12.35, 6.1, 9.75, 500, 30.19, 2.44, -1.91, 143.31, Electronic Probe, 141.4, 268.8, 20, 113.12, 4.32, si
2019-01-13, 7, 1.2, 0, 0, 0, 3.05, 12.35, 6.1, -7.26, 500, 25.95, 2.10, 2.33, 139.07, Electronic Probe, 141.4, 261.54, 20, 113.12, 4.41, si
2019-01-14, 6.25, 0, 0, 10.7, 7.47, 2.44, 12.35, 4.87, -10.48, 500, 17.57, 1.42, 10.71, 130.69, Electronic Probe, 141.4, 251.06, 20, 113.12, 4.09, si
2019-01-15, 7.5, 0, 0, 0, 0, 2.78, 10.48, 5.56, 5.14, 500, 20.71, 1.98, 7.57, 133.83, Electronic Probe, 141.4, 256.2, 20, 113.12, 4.55, si
2019-01-16, 11.35, 0, 0, 10.7, 7.47, 3.06, 10.48, 6.12, -12.24, 500, 11.27, 1.08, 17.01, 124.39, Electronic Probe, 141.4, 243.96, 20, 113.12, 4.83, si
2019-01-17, 9.2, 0, 0, 0, 0, 2.53, 10.48, 5.06, 17.24, 500, 24.57, 2.34, 3.71, 137.69, Electronic Probe, 141.4, 261.2, 20, 113.12, 4.76, si
2019-01-18, 3, 0.4, 0, 10.7, 7.47, 1.17, 10.48, 2.33, -11.01, 500, 16.11, 1.54, 12.17, 129.23, Electronic Probe, 141.4, 250.19, 20, 113.12, 4.86, si
2019-01-19, 2.95, 0, 0, 0, 0, 2.45, 10.48, 4.89, 14.63, 500, 26.98, 2.57, 1.3, 140.1, Electronic Probe, 141.4, 264.82, 20, 113.12, 5.5, si
2019-01-20, 8.4, 0, 0, 10.7, 7.47, 2.79, 10.48, 5.58, -13.84, 500, 16.46, 1.57, 11.82, 129.58, Electronic Probe, 141.4, 250.98, 20, 113.12, 5.61, si
2019-01-21, 8.75, 0, 0, 0, 0, 3.16, 10.48, 6.31, -10.5, 500, 8.3, 0.79, 19.98, 121.42, Electronic Probe, 141.4, 240.49, 20, 113.12, 5.35, si
2019-01-22, 7.3, 0, 0, 10.7, 7.47, 2.74, 10.5, 5.47, 19.41, 500, 23.71, 2.26, 4.57, 136.83, Electronic Probe, 141.4, 259.9, 20, 113.12, 5.2, si
2019-01-23, 4.95, 0, 0, 0, 0, 3, 10.5, 6, -11.66, 500, 14.73, 1.40, 13.55, 127.85, Electronic Probe, 141.4, 248.24, 20, 113.12, 5.66, si
2019-01-24, 7.55, 0, 0, 10.7, 7.47, 2.78, 10.5, 5.55, 13.46, 500, 24.82, 2.36, 3.46, 137.94, Electronic Probe, 141.4, 261.7, 20, 113.12, 6.23, si
2019-01-25, 9.95, 0, 0, 0, 0, 3.05, 10.5, 6.1, -13.15, 500, 14.68, 1.40, 13.6, 127.8, Electronic Probe, 141.4, 248.55, 20, 113.12, 5.49, si
2019-01-26, 9.95, 0, 0, 0, 0, 3, 10.5, 6, -9.93, 500, 7.02, 0.67, 21.26, 120.14, Electronic Probe, 141.4, 238.62, 20, 113.12, 5.67, si
2019-01-27, 13.05, 0, 0, 0, 0, 2.95, 9.93, 5.9, -4.07, 500, 5.54, 0.56, 22.74, 118.66, Electronic Probe, 141.4, 234.55, 20, 113.12, 5.35, si
2019-01-28, 15.800001, 0, 0, 10.7, 7.47, 3.68, 7, 7.36, 28.98, 500, 26.39, 3.77, 1.89, 139.51, Electronic Probe, 141.4, 263.53, 20, 113.12, 4.72, si
2019-01-29, 15.800001, 0, 0, 0, 0, 2.95, 7, 5.9, -17.42, 500, 13.73, 1.96, 14.55, 126.85, Electronic Probe, 141.4, 246.11, 20, 113.12, 4.06, si
2019-01-30, 8.25, 0, 0, 10.7, 7.47, 2.95, 7, 5.9, 0, 500, 18.25, 2.61, 10.03, 131.37, software, 141.4, 0, 20, 113.12, 4.13, si
2019-01-31, 10.7, 0, 0, 0, 0, 3, 4.07, 5.99, 0, 500, 15.25, 3.75, 13.03, 128.37, software, 141.4, 0, 20, 113.12, 4.71, si
2019-02-01, 12.9, 0, 0, 0, 0, 3.35, 4.07, 6.7, 0, 500, 11.9, 2.92, 16.38, 125.02, software, 141.4, 0, 20, 113.12, 4.36, si
