datatime, azm [Ave RZ], m0 [S1 (100 mm)], m1 [S2 (200 mm)], m2 [S3 (305 mm)], m3 [S4 (400 mm)], m4 [S5 (600 mm)], m5 [S6 (800 mm)], t0 [T1 (100 mm)], t1 [T2 (200 mm)], t2 [T3 (305 mm)], t3 [T4 (400 mm)], t4 [T5 (600 mm)], t5 [T6 (800 mm)]
2017-10-03 07:00:00, 67.96, 68.63, 78.81, 54.37, 70.05, 25.21, 70.04, 12.67, 13.83, 14.17, 13.67, 13, 12.67
2017-10-03 07:30:00, 67.93, 68.63, 78.75, 54.47, 69.85, 25.31, 69.93, 12.83, 13.83, 14.17, 13.67, 13, 12.67
2017-10-03 08:00:00, 67.97, 68.7, 78.75, 54.47, 69.95, 25.31, 70.04, 12.83, 13.67, 13.83, 13.67, 13, 12.67
2017-10-03 08:30:00, 67.96, 68.76, 78.75, 54.37, 69.95, 25.31, 70.04, 12.83, 13.67, 13.83, 13.67, 13, 12.67
2017-10-03 09:00:00, 67.91, 68.82, 78.69, 54.27, 69.85, 25.31, 70.04, 13.33, 13.67, 13.83, 13.67, 13, 12.67
2017-10-03 09:30:00, 67.98, 69.02, 78.69, 54.37, 69.85, 25.31, 70.04, 13.5, 13.67, 13.83, 13.67, 13, 12.67
2017-10-03 10:00:00, 67.99, 69.15, 78.69, 54.27, 69.85, 25.31, 70.04, 13.67, 13.67, 13.83, 13.67, 13, 12.67
2017-10-03 10:30:00, 67.99, 69.15, 78.69, 54.27, 69.85, 25.31, 69.93, 13.83, 13.67, 13.67, 13.5, 13, 12.67
2017-10-03 11:00:00, 68.04, 69.28, 78.75, 54.27, 69.85, 25.31, 70.04, 14.17, 13.83, 13.67, 13.5, 13, 12.67
2017-10-03 11:30:00, 68.05, 69.41, 78.69, 54.27, 69.85, 25.21, 69.93, 14.33, 13.83, 13.67, 13.5, 13, 12.83
2017-10-03 12:00:00, 68.09, 69.6, 78.75, 54.16, 69.85, 25.31, 69.93, 14.67, 13.83, 13.67, 13.5, 13, 12.83
2017-10-03 12:30:00, 68.15, 69.67, 78.81, 54.27, 69.85, 25.31, 70.04, 15.17, 14.17, 13.67, 13.5, 13, 12.83
2017-10-03 13:00:00, 68.09, 69.54, 78.81, 54.16, 69.85, 25.21, 69.93, 15.17, 14.17, 13.67, 13.5, 13, 12.83
2017-10-03 13:30:00, 68.1, 69.41, 78.87, 54.27, 69.85, 25.21, 70.04, 15, 14.33, 13.67, 13.5, 13, 12.83
2017-10-03 14:00:00, 68.06, 69.41, 78.81, 54.27, 69.75, 25.31, 69.93, 15, 14.33, 13.67, 13.5, 13, 12.83
2017-10-03 14:30:00, 68.1, 69.48, 78.81, 54.27, 69.85, 25.21, 69.93, 15.17, 14.33, 13.83, 13.5, 13, 12.83
2017-10-03 15:00:00, 68.13, 69.54, 78.87, 54.27, 69.85, 25.31, 69.93, 15.33, 14.33, 13.83, 13.5, 13, 12.83
2017-10-03 15:30:00, 68.12, 69.48, 78.87, 54.27, 69.85, 25.31, 69.93, 15.33, 14.5, 13.83, 13.5, 13, 12.83
2017-10-03 16:00:00, 68.09, 69.41, 78.92, 54.27, 69.75, 25.31, 69.93, 15.33, 14.5, 13.83, 13.5, 13, 12.83
2017-10-03 16:30:00, 68.08, 69.28, 78.92, 54.37, 69.75, 25.21, 69.93, 15.17, 14.5, 13.83, 13.5, 13, 12.83
2017-10-03 17:00:00, 68.05, 69.15, 78.92, 54.27, 69.85, 25.31, 69.93, 15, 14.67, 13.83, 13.5, 13, 12.83
2017-10-03 17:30:00, 67.97, 68.96, 78.92, 54.27, 69.75, 25.21, 69.93, 14.67, 14.67, 13.83, 13.5, 13, 12.83
2017-10-03 18:00:00, 67.94, 68.82, 78.92, 54.27, 69.75, 25.21, 69.93, 14.5, 14.5, 14.17, 13.5, 13, 12.83
2017-10-03 18:30:00, 67.92, 68.7, 78.87, 54.27, 69.85, 25.21, 70.04, 14.33, 14.5, 14.17, 13.5, 13, 12.83
2017-10-03 19:00:00, 67.86, 68.63, 78.81, 54.27, 69.75, 25.21, 70.04, 14.17, 14.5, 14.17, 13.5, 13, 12.83
2017-10-03 19:30:00, 67.85, 68.5, 78.87, 54.27, 69.75, 25.31, 69.93, 13.83, 14.5, 14.17, 13.5, 13, 12.83
2017-10-03 20:00:00, 67.81, 68.43, 78.81, 54.16, 69.85, 25.21, 70.04, 13.67, 14.33, 14.17, 13.5, 13, 12.83
2017-10-03 20:30:00, 67.78, 68.31, 78.81, 54.16, 69.85, 25.31, 69.93, 13.5, 14.33, 14.17, 13.5, 13, 12.83
2017-10-03 21:00:00, 67.75, 68.24, 78.75, 54.16, 69.85, 25.21, 70.04, 13.33, 14.33, 14.17, 13.5, 13, 12.83
2017-10-03 21:30:00, 67.7, 68.24, 78.75, 53.97, 69.85, 25.31, 70.46, 13.33, 14.17, 14.17, 13.67, 13, 12.83
2017-10-03 22:00:00, 72.5, 83.79, 82.5, 53.97, 69.75, 25.21, 70.25, 12.83, 14.17, 13.83, 13.67, 13, 12.83
2017-10-03 22:30:00, 74.97, 88.29, 87.68, 54.06, 69.85, 25.31, 69.82, 12.5, 13.83, 13.83, 13.67, 13, 12.83
2017-10-03 23:00:00, 74.06, 86.33, 86.01, 54.16, 69.75, 25.31, 69.71, 12.17, 13.83, 13.83, 13.67, 13, 12.83
2017-10-03 23:30:00, 73.46, 84.9, 84.82, 54.27, 69.85, 25.51, 69.71, 12, 13.67, 13.83, 13.67, 13, 12.83
2017-10-04 00:00:00, 73.06, 84.06, 84.16, 54.27, 69.75, 26.3, 69.5, 11.83, 13.67, 13.83, 13.67, 13, 12.83
2017-10-04 00:30:00, 72.84, 83.6, 83.75, 54.16, 69.85, 26.3, 69.6, 11.67, 13.5, 13.83, 13.5, 13, 12.83
2017-10-04 01:00:00, 78.31, 97.59, 91.54, 54.27, 69.85, 25.71, 69.93, 11.33, 13.33, 13.67, 13.5, 13, 12.83
2017-10-04 01:30:00, 82.84, 100.13, 96.78, 63.58, 70.86, 25.71, 69.93, 11, 13, 13.67, 13.5, 13, 12.83
2017-10-04 02:00:00, 82.73, 100.79, 97.8, 62.06, 70.25, 25.71, 70.04, 10.83, 13, 13.67, 13.5, 13, 12.83
2017-10-04 02:30:00, 83.67, 101.11, 99.34, 64.08, 70.16, 25.71, 70.25, 10.83, 12.83, 13.5, 13.5, 13, 12.83
2017-10-04 03:00:00, 84.73, 101.69, 100.66, 66.3, 70.25, 25.81, 70.57, 10.5, 12.67, 13.5, 13.5, 13, 12.83
2017-10-04 03:30:00, 83.98, 100.72, 99.76, 65.2, 70.25, 25.81, 70.9, 10.5, 12.5, 13.5, 13.5, 13, 12.83
2017-10-04 04:00:00, 83.16, 99.36, 98.45, 64.49, 70.36, 25.81, 71.32, 10.33, 12.5, 13.33, 13.5, 13, 12.83
2017-10-04 04:30:00, 82.47, 97.92, 97.44, 64.18, 70.36, 26.11, 71.65, 10.33, 12.17, 13.33, 13.5, 13, 12.83
2017-10-04 05:00:00, 81.99, 96.75, 96.78, 63.98, 70.47, 26.11, 71.96, 10.33, 12.17, 13, 13.33, 13, 12.83
2017-10-04 05:30:00, 81.65, 95.9, 96.25, 63.98, 70.47, 26.11, 72.29, 10.17, 12, 13, 13.33, 13, 12.83
2017-10-04 06:00:00, 81.39, 95.25, 95.77, 63.98, 70.56, 26.2, 72.51, 10.17, 12, 12.83, 13.33, 13, 12.83
2017-10-04 06:30:00, 81.18, 94.67, 95.42, 64.08, 70.56, 26.2, 72.73, 10.17, 11.83, 12.83, 13.33, 13, 12.83
2017-10-04 07:00:00, 80.98, 94.21, 95.06, 64.08, 70.56, 26.2, 72.93, 10, 11.83, 12.83, 13, 13, 12.83
2017-10-04 07:30:00, 80.83, 93.82, 94.76, 64.08, 70.67, 26.2, 73.15, 10, 11.83, 12.67, 13, 13, 12.83
2017-10-04 08:00:00, 80.76, 93.62, 94.47, 64.18, 70.76, 26.3, 73.15, 10, 11.67, 12.67, 13, 13, 12.83
2017-10-04 08:30:00, 80.59, 93.3, 94.23, 64.08, 70.76, 26.4, 73.26, 10.17, 11.67, 12.67, 13, 13, 12.83
2017-10-04 09:00:00, 80.54, 93.11, 93.99, 64.18, 70.86, 26.4, 73.48, 10.33, 11.67, 12.67, 13, 13, 12.83
2017-10-04 09:30:00, 80.43, 92.84, 93.81, 64.18, 70.86, 26.81, 73.48, 10.5, 11.67, 12.5, 12.83, 12.83, 12.83
2017-10-04 10:00:00, 80.37, 92.71, 93.63, 64.18, 70.97, 26.4, 73.59, 10.83, 11.67, 12.5, 12.83, 12.83, 12.83
2017-10-04 10:30:00, 80.25, 92.46, 93.39, 64.18, 70.97, 26.5, 73.59, 10.83, 11.67, 12.5, 12.83, 12.83, 12.83
2017-10-04 11:00:00, 80.17, 92.26, 93.28, 64.08, 71.06, 26.4, 73.68, 11, 11.67, 12.5, 12.83, 12.83, 12.83
2017-10-04 11:30:00, 80.08, 92.07, 93.1, 64.08, 71.06, 26.5, 73.59, 11, 11.67, 12.17, 12.83, 12.83, 12.83
2017-10-04 12:00:00, 80.04, 92, 92.91, 64.08, 71.17, 26.5, 73.68, 11.17, 11.67, 12.17, 12.67, 12.83, 12.83
2017-10-04 12:30:00, 79.95, 91.87, 92.8, 63.98, 71.17, 26.5, 73.79, 11.33, 11.67, 12.17, 12.67, 12.83, 12.83
2017-10-04 13:00:00, 79.9, 91.74, 92.73, 63.98, 71.17, 26.5, 73.79, 11.67, 11.83, 12.17, 12.67, 12.83, 12.83
2017-10-04 13:30:00, 79.9, 91.61, 92.62, 64.08, 71.28, 26.6, 73.68, 11.67, 11.83, 12.17, 12.67, 12.83, 12.67
2017-10-04 14:00:00, 79.81, 91.41, 92.5, 63.98, 71.37, 26.6, 73.79, 11.67, 11.83, 12.17, 12.67, 12.67, 12.67
2017-10-04 14:30:00, 79.75, 91.28, 92.38, 63.98, 71.37, 26.6, 73.79, 11.67, 11.83, 12.17, 12.67, 12.67, 12.67
2017-10-04 15:00:00, 79.72, 91.15, 92.26, 63.98, 71.48, 26.7, 73.79, 11.67, 12, 12.17, 12.67, 12.67, 12.67
2017-10-04 15:30:00, 79.63, 91.02, 92.14, 63.98, 71.37, 26.7, 73.79, 11.67, 12, 12.17, 12.5, 12.67, 12.67
2017-10-04 16:00:00, 79.57, 90.89, 92.02, 63.87, 71.48, 26.81, 73.9, 11.67, 12, 12.17, 12.5, 12.67, 12.67
2017-10-04 16:30:00, 79.51, 90.69, 91.9, 63.87, 71.57, 26.81, 73.79, 11.33, 12, 12.17, 12.5, 12.67, 12.67
2017-10-04 17:00:00, 79.44, 90.57, 91.85, 63.77, 71.57, 26.81, 73.9, 11.33, 12, 12.17, 12.5, 12.67, 12.67
2017-10-04 17:30:00, 79.36, 90.43, 91.67, 63.77, 71.57, 26.81, 73.9, 11.17, 12, 12.17, 12.5, 12.67, 12.67
2017-10-04 18:00:00, 79.29, 90.3, 91.61, 63.68, 71.57, 26.81, 73.79, 11.17, 12, 12.17, 12.5, 12.67, 12.67
2017-10-04 18:30:00, 79.28, 90.18, 91.49, 63.77, 71.68, 26.81, 73.79, 11.17, 12, 12.17, 12.5, 12.67, 12.67
2017-10-04 19:00:00, 79.2, 89.98, 91.37, 63.77, 71.68, 26.91, 73.9, 11, 11.83, 12.17, 12.5, 12.5, 12.67
2017-10-04 19:30:00, 79.11, 89.85, 91.25, 63.68, 71.68, 26.81, 74.01, 10.83, 11.83, 12.17, 12.5, 12.5, 12.67
2017-10-04 20:00:00, 79.01, 89.65, 91.13, 63.58, 71.68, 26.91, 74.12, 10.5, 11.83, 12.17, 12.5, 12.5, 12.67
2017-10-04 20:30:00, 78.95, 89.53, 91.01, 63.58, 71.68, 26.91, 74.01, 10.33, 11.83, 12.17, 12.5, 12.5, 12.67
2017-10-04 21:00:00, 78.94, 89.39, 90.89, 63.68, 71.78, 26.91, 74.01, 10.17, 11.67, 12.17, 12.5, 12.5, 12.67
2017-10-04 21:30:00, 78.84, 89.26, 90.83, 63.58, 71.68, 26.91, 74.23, 10.17, 11.67, 12.17, 12.5, 12.5, 12.5
2017-10-04 22:00:00, 78.8, 89.14, 90.71, 63.58, 71.78, 26.91, 74.23, 10, 11.67, 12.17, 12.5, 12.5, 12.5
2017-10-04 22:30:00, 78.71, 89, 90.59, 63.48, 71.78, 26.91, 74.23, 9.67, 11.33, 12, 12.5, 12.5, 12.5
2017-10-04 23:00:00, 78.67, 88.87, 90.53, 63.48, 71.78, 27.01, 74.23, 9.5, 11.33, 12, 12.5, 12.5, 12.5
2017-10-04 23:30:00, 78.62, 88.81, 90.42, 63.37, 71.88, 26.91, 74.23, 9.5, 11.17, 12, 12.17, 12.5, 12.5
2017-10-05 00:00:00, 78.54, 88.61, 90.3, 63.37, 71.88, 27.01, 74.34, 9.33, 11.17, 12, 12.17, 12.5, 12.5
2017-10-05 00:30:00, 78.48, 88.48, 90.18, 63.37, 71.88, 26.91, 74.45, 9.17, 11, 12, 12.17, 12.5, 12.5
2017-10-05 01:00:00, 78.41, 88.35, 90.12, 63.37, 71.78, 27.01, 74.65, 8.83, 11, 11.83, 12.17, 12.5, 12.5
2017-10-05 01:30:00, 78.36, 88.29, 90, 63.27, 71.88, 27.01, 74.76, 8.83, 10.83, 11.83, 12.17, 12.5, 12.5
2017-10-05 02:00:00, 78.31, 88.15, 89.94, 63.37, 71.78, 27.01, 74.76, 8.67, 10.83, 11.83, 12.17, 12.5, 12.5
2017-10-05 02:30:00, 78.31, 88.09, 89.88, 63.37, 71.88, 26.91, 74.76, 8.67, 10.83, 11.83, 12.17, 12.5, 12.5
2017-10-05 03:00:00, 78.23, 88.03, 89.76, 63.27, 71.88, 27.01, 74.87, 8.5, 10.5, 11.67, 12.17, 12.17, 12.5
2017-10-05 03:30:00, 78.17, 87.9, 89.64, 63.27, 71.88, 27.01, 74.76, 8.33, 10.5, 11.67, 12, 12.17, 12.5
2017-10-05 04:00:00, 78.09, 87.83, 89.58, 63.17, 71.78, 27.01, 75.2, 8.33, 10.33, 11.67, 12, 12.17, 12.5
2017-10-05 04:30:00, 78.03, 87.7, 89.47, 63.17, 71.78, 27.01, 75.95, 8, 10.33, 11.33, 12, 12.17, 12.5
2017-10-05 05:00:00, 77.95, 87.57, 89.4, 63.07, 71.78, 26.91, 76.26, 8, 10.17, 11.33, 12, 12.17, 12.5
2017-10-05 05:30:00, 77.92, 87.5, 89.34, 63.07, 71.78, 27.01, 77.12, 7.83, 10.17, 11.33, 12, 12.17, 12.5
2017-10-05 06:00:00, 77.89, 87.38, 89.23, 63.07, 71.88, 27.01, 77.34, 7.83, 10, 11.17, 12, 12.17, 12.5
2017-10-05 06:30:00, 77.8, 87.31, 89.16, 62.96, 71.78, 27.01, 77.45, 7.67, 10, 11.17, 11.83, 12.17, 12.17
2017-10-05 07:00:00, 77.81, 87.25, 89.23, 62.96, 71.78, 27.01, 77.66, 7.67, 10, 11.17, 11.83, 12.17, 12.17
2017-10-05 07:30:00, 77.78, 87.31, 89.05, 62.87, 71.88, 26.91, 77.12, 7.67, 9.67, 11.17, 11.83, 12, 12.17
2017-10-05 08:00:00, 77.75, 87.31, 89.05, 62.87, 71.78, 27.11, 76.7, 7.83, 9.67, 11, 11.83, 12, 12.17
2017-10-05 08:30:00, 77.76, 87.38, 89.11, 62.77, 71.78, 27.01, 76.59, 8.33, 9.67, 11, 11.83, 12, 12.17
2017-10-05 09:00:00, 77.74, 87.38, 89.05, 62.87, 71.68, 27.01, 76.8, 8.5, 9.67, 11, 11.67, 12, 12.17
2017-10-05 09:30:00, 77.74, 87.64, 88.87, 62.67, 71.78, 27.01, 76.91, 9.17, 9.67, 10.83, 11.67, 12, 12.17
2017-10-05 10:00:00, 77.74, 87.7, 88.92, 62.56, 71.78, 27.11, 76.8, 9.5, 9.67, 10.83, 11.67, 12, 12.17
2017-10-05 10:30:00, 77.74, 87.9, 88.92, 62.46, 71.68, 28.51, 75.4, 10.17, 9.67, 10.83, 11.67, 12, 12.17
2017-10-05 11:00:00, 77.84, 88.03, 88.99, 62.56, 71.78, 28.1, 75.4, 10.83, 10, 10.83, 11.33, 12, 12.17
2017-10-05 11:30:00, 77.85, 88.15, 88.99, 62.56, 71.68, 28.2, 75.84, 11.17, 10.17, 10.83, 11.33, 11.83, 12.17
2017-10-05 12:00:00, 77.89, 88.22, 89.11, 62.46, 71.78, 28.1, 75.51, 11.67, 10.33, 10.83, 11.33, 11.83, 12.17
2017-10-05 12:30:00, 77.88, 88.22, 89.16, 62.46, 71.68, 27.41, 75.51, 12, 10.5, 10.83, 11.33, 11.83, 12
2017-10-05 13:00:00, 77.9, 88.29, 89.16, 62.46, 71.68, 27.51, 75.51, 12.17, 10.83, 10.83, 11.33, 11.83, 12
2017-10-05 13:30:00, 77.9, 88.22, 89.23, 62.46, 71.68, 27.8, 75.51, 12.5, 11, 10.83, 11.33, 11.83, 12
2017-10-05 14:00:00, 77.91, 88.22, 89.29, 62.46, 71.68, 27.8, 75.51, 12.67, 11.17, 11, 11.33, 11.83, 12
2017-10-05 14:30:00, 77.94, 88.22, 89.29, 62.46, 71.78, 28.2, 75.51, 12.67, 11.17, 11, 11.33, 11.83, 12
2017-10-05 15:00:00, 77.91, 88.22, 89.29, 62.46, 71.68, 29.21, 75.51, 12.83, 11.33, 11, 11.33, 11.83, 12
2017-10-05 15:30:00, 77.88, 88.15, 89.23, 62.46, 71.68, 28.81, 75.51, 12.83, 11.67, 11, 11.33, 11.67, 12
2017-10-05 16:00:00, 77.91, 88.09, 89.29, 62.56, 71.68, 28.3, 75.4, 13, 11.83, 11.17, 11.33, 11.67, 12
2017-10-05 16:30:00, 77.89, 88.03, 89.29, 62.56, 71.68, 28.1, 75.4, 12.83, 11.83, 11.17, 11.33, 11.67, 12
2017-10-05 17:00:00, 77.9, 87.9, 89.34, 62.56, 71.78, 30.31, 75.4, 12.83, 12, 11.33, 11.33, 11.67, 12
2017-10-05 17:30:00, 77.81, 87.76, 89.34, 62.56, 71.57, 30.31, 75.3, 12.67, 12, 11.33, 11.33, 11.67, 11.83
2017-10-05 18:00:00, 77.76, 87.57, 89.34, 62.56, 71.57, 30.81, 75.4, 12.5, 12, 11.33, 11.33, 11.67, 11.83
2017-10-05 18:30:00, 77.77, 87.5, 89.34, 62.56, 71.68, 30.71, 75.4, 12.17, 12, 11.67, 11.33, 11.67, 11.83
2017-10-05 19:00:00, 77.73, 87.38, 89.29, 62.56, 71.68, 30.31, 75.4, 12, 12, 11.67, 11.33, 11.67, 11.83
2017-10-05 19:30:00, 77.69, 87.25, 89.16, 62.67, 71.68, 30.51, 75.4, 11.83, 12, 11.67, 11.33, 11.67, 11.83
2017-10-05 20:00:00, 77.61, 87.11, 89.11, 62.56, 71.68, 30.61, 75.4, 11.33, 12, 11.67, 11.67, 11.67, 11.83
2017-10-05 20:30:00, 77.61, 86.99, 89.11, 62.56, 71.78, 30.51, 75.4, 11.17, 12, 11.67, 11.67, 11.67, 11.83
2017-10-05 21:00:00, 77.58, 86.92, 89.05, 62.56, 71.78, 30.21, 75.3, 11, 11.83, 11.67, 11.67, 11.67, 11.83
2017-10-05 21:30:00, 77.52, 86.86, 88.99, 62.56, 71.68, 30.31, 75.3, 11, 11.83, 11.67, 11.67, 11.67, 11.83
2017-10-05 22:00:00, 77.43, 86.66, 88.92, 62.46, 71.68, 30.21, 75.4, 10.83, 11.83, 11.83, 11.67, 11.67, 11.83
2017-10-05 22:30:00, 77.43, 86.6, 88.87, 62.46, 71.78, 30.31, 75.4, 10.5, 11.67, 11.67, 11.67, 11.67, 11.83
2017-10-05 23:00:00, 77.42, 86.53, 88.81, 62.56, 71.78, 30.21, 75.3, 10.33, 11.67, 11.67, 11.67, 11.67, 11.83
2017-10-05 23:30:00, 77.37, 86.46, 88.69, 62.56, 71.78, 29.8, 75.3, 10.17, 11.33, 11.67, 11.67, 11.67, 11.83
2017-10-06 00:00:00, 77.31, 86.4, 88.69, 62.46, 71.68, 29.7, 75.4, 10.17, 11.33, 11.67, 11.67, 11.67, 11.83
2017-10-06 00:30:00, 77.24, 86.33, 88.57, 62.36, 71.68, 29.7, 75.4, 10, 11.33, 11.67, 11.67, 11.67, 11.83
2017-10-06 01:00:00, 77.23, 86.21, 88.57, 62.36, 71.78, 29.8, 75.3, 10, 11.17, 11.67, 11.67, 11.67, 11.83
2017-10-06 01:30:00, 77.15, 86.21, 88.45, 62.26, 71.68, 31.91, 75.4, 9.67, 11.17, 11.67, 11.67, 11.67, 11.83
2017-10-06 02:00:00, 77.11, 86.07, 88.45, 62.26, 71.68, 30.91, 75.51, 9.5, 11, 11.67, 11.67, 11.67, 11.83
2017-10-06 02:30:00, 77.1, 86.07, 88.39, 62.26, 71.68, 30.91, 75.51, 9.5, 11, 11.67, 11.67, 11.67, 11.83
2017-10-06 03:00:00, 77.01, 85.94, 88.28, 62.15, 71.68, 30.91, 75.51, 9.33, 11, 11.33, 11.67, 11.67, 11.83
2017-10-06 03:30:00, 77, 85.88, 88.28, 62.15, 71.68, 30.81, 75.51, 9.33, 10.83, 11.33, 11.67, 11.67, 11.83
2017-10-06 04:00:00, 76.96, 85.82, 88.21, 62.15, 71.68, 30.81, 75.51, 9.17, 10.83, 11.33, 11.67, 11.67, 11.83
2017-10-06 04:30:00, 76.93, 85.75, 88.15, 62.15, 71.68, 31.2, 75.51, 9.17, 10.5, 11.33, 11.67, 11.67, 11.83
2017-10-06 05:00:00, 76.9, 85.68, 88.1, 62.15, 71.68, 31.1, 75.51, 8.83, 10.5, 11.33, 11.67, 11.67, 11.83
2017-10-06 05:30:00, 76.85, 85.62, 88.04, 62.06, 71.68, 31.61, 75.51, 8.83, 10.5, 11.17, 11.67, 11.67, 11.83
2017-10-06 06:00:00, 76.83, 85.62, 87.97, 62.06, 71.68, 31.81, 75.51, 8.83, 10.33, 11.17, 11.67, 11.67, 11.83
2017-10-06 06:30:00, 76.76, 85.49, 87.91, 61.96, 71.68, 31.81, 75.51, 8.67, 10.33, 11.17, 11.67, 11.67, 11.83
2017-10-06 07:00:00, 76.72, 85.42, 87.91, 61.96, 71.57, 31.91, 75.51, 8.67, 10.33, 11.17, 11.33, 11.67, 11.83
2017-10-06 07:30:00, 76.73, 85.42, 87.86, 61.96, 71.68, 32.21, 75.51, 8.67, 10.17, 11.17, 11.33, 11.67, 11.83
2017-10-06 08:00:00, 76.7, 85.49, 87.8, 61.96, 71.57, 32.21, 75.51, 8.83, 10.17, 11, 11.33, 11.67, 11.83
2017-10-06 08:30:00, 76.7, 85.55, 87.8, 61.86, 71.57, 32.41, 75.4, 9.17, 10.17, 11, 11.33, 11.67, 11.83
2017-10-06 09:00:00, 76.7, 85.62, 87.73, 61.86, 71.57, 32.31, 75.4, 9.5, 10.17, 11, 11.33, 11.67, 11.83
2017-10-06 09:30:00, 76.74, 85.82, 87.73, 61.86, 71.57, 32.6, 75.4, 10, 10.17, 11, 11.33, 11.67, 11.83
2017-10-06 10:00:00, 76.74, 86.01, 87.73, 61.75, 71.48, 32.51, 75.4, 10.5, 10.17, 11, 11.33, 11.67, 11.83
2017-10-06 10:30:00, 76.8, 86.14, 87.73, 61.75, 71.57, 32.8, 75.3, 11.17, 10.33, 10.83, 11.33, 11.67, 11.83
2017-10-06 11:00:00, 76.85, 86.33, 87.73, 61.75, 71.57, 32.51, 75.4, 11.67, 10.5, 10.83, 11.17, 11.67, 11.83
2017-10-06 11:30:00, 76.87, 86.46, 87.8, 61.75, 71.48, 32.51, 75.4, 12.17, 10.83, 10.83, 11.17, 11.67, 11.83
2017-10-06 12:00:00, 76.91, 86.6, 87.8, 61.75, 71.48, 32.51, 75.4, 12.83, 10.83, 10.83, 11.17, 11.67, 11.83
2017-10-06 12:30:00, 76.94, 86.66, 87.86, 61.75, 71.48, 32.6, 75.3, 13.33, 11.17, 11, 11.17, 11.67, 11.67
2017-10-06 13:00:00, 76.97, 86.72, 87.91, 61.75, 71.48, 32.7, 75.4, 13.67, 11.33, 11, 11.17, 11.33, 11.67
2017-10-06 13:30:00, 77.02, 86.79, 87.97, 61.75, 71.57, 32.7, 75.4, 13.83, 11.67, 11, 11.17, 11.33, 11.67
2017-10-06 14:00:00, 77.02, 86.72, 88.04, 61.75, 71.57, 32.7, 75.4, 14.17, 11.83, 11, 11.17, 11.33, 11.67
2017-10-06 14:30:00, 76.98, 86.72, 87.97, 61.75, 71.48, 32.7, 75.3, 14.33, 12, 11.17, 11.17, 11.33, 11.67
2017-10-06 15:00:00, 77.04, 86.72, 88.1, 61.86, 71.48, 32.7, 75.3, 14.5, 12.17, 11.17, 11.17, 11.33, 11.67
2017-10-06 15:30:00, 77.02, 86.66, 88.1, 61.86, 71.48, 32.7, 75.3, 14.5, 12.5, 11.33, 11.17, 11.33, 11.67
2017-10-06 16:00:00, 77.01, 86.6, 88.1, 61.86, 71.48, 32.7, 75.3, 14.5, 12.67, 11.33, 11.17, 11.33, 11.67
2017-10-06 16:30:00, 77, 86.46, 88.1, 61.86, 71.57, 32.8, 75.4, 14.5, 12.67, 11.67, 11.33, 11.33, 11.67
2017-10-06 17:00:00, 76.98, 86.4, 88.1, 61.86, 71.57, 32.8, 75.4, 14.33, 12.83, 11.67, 11.33, 11.33, 11.67
2017-10-06 17:30:00, 77, 86.27, 88.1, 61.96, 71.68, 33, 75.3, 14.17, 12.83, 11.83, 11.33, 11.33, 11.67
2017-10-06 18:00:00, 77.03, 86.14, 88.04, 61.96, 71.98, 32.9, 75.4, 13.83, 13, 11.83, 11.33, 11.33, 11.67
2017-10-06 18:30:00, 77.02, 86.01, 88.04, 61.96, 72.09, 32.9, 75.4, 13.67, 13, 11.83, 11.33, 11.33, 11.67
2017-10-06 19:00:00, 76.98, 85.82, 87.97, 61.96, 72.18, 32.9, 75.3, 13.5, 13, 12, 11.67, 11.33, 11.67
2017-10-06 19:30:00, 76.98, 85.75, 87.91, 61.96, 72.29, 33.1, 75.4, 13.33, 13, 12, 11.67, 11.33, 11.67
2017-10-06 20:00:00, 76.93, 85.55, 87.91, 61.96, 72.29, 33, 75.3, 13, 12.83, 12, 11.67, 11.33, 11.67
2017-10-06 20:30:00, 76.87, 85.49, 87.86, 61.96, 72.18, 33.1, 75.3, 12.67, 12.83, 12.17, 11.67, 11.33, 11.67
2017-10-06 21:00:00, 76.87, 85.36, 87.86, 61.96, 72.29, 33.21, 75.3, 12.5, 12.83, 12.17, 11.67, 11.67, 11.67
2017-10-06 21:30:00, 76.84, 85.29, 87.8, 61.96, 72.29, 33.21, 75.3, 12.17, 12.83, 12.17, 11.83, 11.67, 11.67
2017-10-06 22:00:00, 76.75, 85.16, 87.68, 61.96, 72.18, 33.31, 75.3, 12.17, 12.67, 12.17, 11.83, 11.67, 11.67
2017-10-06 22:30:00, 76.76, 85.1, 87.68, 61.96, 72.29, 33.21, 75.4, 12, 12.67, 12.17, 11.83, 11.67, 11.67
2017-10-06 23:00:00, 76.67, 85.03, 87.62, 61.86, 72.18, 33.61, 75.3, 11.83, 12.5, 12.17, 11.83, 11.67, 11.67
2017-10-06 23:30:00, 76.65, 84.97, 87.56, 61.96, 72.09, 33.71, 75.3, 11.67, 12.5, 12.17, 11.83, 11.67, 11.67
2017-10-07 00:00:00, 76.64, 84.84, 87.56, 61.96, 72.18, 33.31, 75.3, 11.67, 12.5, 12.17, 11.83, 11.67, 11.67
2017-10-07 00:30:00, 76.58, 84.84, 87.44, 61.86, 72.18, 33.21, 75.3, 11.33, 12.17, 12.17, 11.83, 11.67, 11.67
2017-10-07 01:00:00, 76.48, 84.71, 87.38, 61.75, 72.09, 33.21, 75.3, 11.17, 12.17, 12.17, 11.83, 11.67, 11.67
