date, heat_units, rain, erain, total_irrig, tot_eff_irrig, etc, ety, et0, etcp, rzone, available, days_left, deficit_current, rzm, rzm_source, fcap, profile, deficit_want, refill, et0_forecast_yr, original_unit_system
2017-12-19, 0, 0, 0, 0, 0, 2.67, 1.95, 4.45, 7.44, 400, 3.08, 1.58, 4.6, 33.8, Electronic Probe, 38.4, 48.3, 20, 30.72, 3.47, si
2017-12-20, 0, 0, 0, 0, 0, 3.34, 1.95, 5.57, -5.32, 400, -1.95, -1.00, 9.63, 28.77, Electronic Probe, 38.4, 42.98, 20, 30.72, 3.29, si
2017-12-21, 0, 0, 0, 0, 0, 3.64, 1.25, 6.06, 14.38, 400, 12.7, 10.12, -5.02, 43.42, Electronic Probe, 38.4, 57.36, 20, 30.72, 2.94, si
2017-12-22, 0, 0, 0, 0, 0, 3.09, 1.04, 5.15, -7.2, 400, 3.12, 3.00, 4.56, 33.84, Electronic Probe, 38.4, 50.17, 20, 30.72, 3.12, si
2017-12-23, 0, 0, 0, 0, 0, 2.51, 1.04, 4.19, -2.83, 400, 0.62, 0.60, 7.06, 31.34, Electronic Probe, 38.4, 47.33, 20, 30.72, 3.05, si
2017-12-24, 0, 0, 0, 0, 0, 2.07, 2.83, 3.45, -3.31, 400, -2.31, -0.82, 9.99, 28.41, Electronic Probe, 38.4, 44.02, 20, 30.72, 2.89, si
2017-12-25, 0, 0, 0, 0, 0, 2.18, 3.07, 3.64, -2.23, 400, -4.2, -1.37, 11.88, 26.52, Electronic Probe, 38.4, 41.79, 20, 30.72, 3.16, si
2017-12-26, 0, 0, 0, 0, 0, 3.06, 2.79, 5.1, -2.36, 400, -6.18, -2.22, 13.86, 24.54, Electronic Probe, 38.4, 39.43, 20, 30.72, 3.26, si
2017-12-27, 0, 0, 0, 7.8, 5.43, 3.6, 2.68, 6, 10.16, 400, 4.4, 1.64, 3.28, 35.12, Electronic Probe, 38.4, 49.59, 20, 30.72, 3.22, si
2017-12-28, 0, 0, 0, 0, 0, 2.51, 2.63, 4.18, 5.46, 400, 7.44, 2.83, 0.24, 38.16, Electronic Probe, 38.4, 55.05, 20, 30.72, 3.18, si
2017-12-29, 0, 0, 0, 0, 0, 3.45, 2.29, 5.75, -0.42, 400, 4.54, 1.98, 3.14, 35.26, Electronic Probe, 38.4, 54.63, 20, 30.72, 3.06, si
2017-12-30, 0, 0, 0, 0, 0, 2.72, 2.36, 4.53, -4.87, 400, 0.29, 0.12, 7.39, 31.01, Electronic Probe, 38.4, 49.76, 20, 30.72, 4.08, si
2017-12-31, 0, 0, 0, 7.8, 5.43, 4.21, 4.87, 7.01, -0.49, 400, 0.4, 0.08, 7.28, 31.12, Electronic Probe, 38.4, 49.26, 20, 30.72, 3.04, si
2018-01-01, 0, 0, 0, 0, 0, 1.88, 2.68, 3.14, 1.1, 400, 2.04, 0.76, 5.64, 32.76, Electronic Probe, 38.4, 50.37, 20, 30.72, 4.22, si
2018-01-02, 0, 0, 0, 0, 0, 2.97, 2.68, 4.95, -3.48, 400, -0.98, -0.37, 8.66, 29.74, Electronic Probe, 38.4, 46.88, 20, 30.72, 4.35, si
2018-01-03, 0, 0, 0, 7.8, 5.43, 3.37, 2.68, 5.61, -4.31, 400, -4.78, -1.78, 12.46, 25.94, Electronic Probe, 38.4, 42.58, 20, 30.72, 4.06, si
2018-01-04, 0, 0, 0, 0, 0, 6, 2.4, 10.13, 6.75, 400, 2.47, 1.03, 5.21, 33.19, Electronic Probe, 38.4, 49.33, 20, 30.72, 3.18, si
2018-01-05, 0, 0, 0, 7.8, 5.43, 2.46, 4.31, 4.1, -5.25, 400, -2.34, -0.54, 10.02, 28.38, Electronic Probe, 38.4, 44.08, 20, 30.72, 3.83, si
2018-01-06, 0, 0, 0, 0, 0, 3.41, 4.31, 5.68, 6.44, 400, 3.46, 0.80, 4.22, 34.18, Electronic Probe, 38.4, 50.52, 20, 30.72, 4.05, si
2018-01-07, 0, 0, 0, 0, 0, 3.74, 4.31, 6.24, -5.69, 400, -1.74, -0.40, 9.42, 28.98, Electronic Probe, 38.4, 44.83, 20, 30.72, 4.18, si
2018-01-08, 0, 0, 0, 7.8, 5.43, 2.36, 4.31, 3.94, -3.68, 400, -4.94, -1.15, 12.62, 25.78, Electronic Probe, 38.4, 41.15, 20, 30.72, 4.55, si
2018-01-09, 0, 0, 0, 0, 0, 2.27, 3.68, 3.78, 7.5, 400, 2.91, 0.79, 4.77, 33.63, Electronic Probe, 38.4, 48.65, 20, 30.72, 5.14, si
2018-01-10, 0, 0, 0, 15.5, 10.86, 3.62, 3.68, 6.03, -4.59, 400, -1.39, -0.38, 9.07, 29.33, Electronic Probe, 38.4, 44.05, 20, 30.72, 4.63, si
2018-01-11, 0, 0, 0, 0, 0, 5.29, 3.68, 8.82, 10.37, 400, 4.58, 1.24, 3.1, 35.3, Electronic Probe, 38.4, 54.43, 20, 30.72, 3.7, si
2018-01-12, 0, 0, 0, 0, 0, 4.52, 3.68, 7.53, -6.6, 400, -1.25, -0.34, 8.93, 29.47, Electronic Probe, 38.4, 47.82, 20, 30.72, 3.38, si
2018-01-13, 0, 0, 0, 7.8, 5.43, 2.41, 3.68, 4.01, -3.93, 400, -4.49, -1.22, 12.17, 26.23, Electronic Probe, 38.4, 43.89, 20, 30.72, 3.51, si
2018-01-14, 0, 0, 0, 0, 0, 3.56, 3.93, 5.93, 0.35, 400, -3.43, -0.87, 11.11, 27.29, Electronic Probe, 38.4, 44.24, 20, 30.72, 3.21, si
2018-01-15, 0, 0, 0, 15.5, 10.86, 2.49, 3.93, 4.15, -11.16, 400, -5.93, -1.51, 13.61, 24.79, Electronic Probe, 38.4, 33.08, 20, 30.72, 3.72, si
2018-01-16, 0, 0, 0, 0, 0, 3.61, 3.93, 6.01, 0, 400, -9.54, -2.43, 17.22, 21.18, software, 38.4, 0, 20, 30.72, 3.48, si
2018-01-17, 0, 0, 0, 17.8, 12.49, 2.83, 3.93, 5.24, 38.17, 400, -7.41, -1.89, 15.09, 23.31, Electronic Probe, 38.4, 38.17, 20, 30.72, 3.27, si
2018-01-18, 0, 0, 0, 0, 0, 4.27, 3.93, 7.11, 14.1, 400, 3.98, 1.01, 3.7, 34.7, Electronic Probe, 38.4, 52.28, 20, 30.72, 3.2, si
2018-01-19, 0, 0, 0, 0, 0, 1.54, 3.93, 2.57, -3.58, 400, 0.8, 0.20, 6.88, 31.52, Electronic Probe, 38.4, 48.7, 20, 30.72, 3.63, si
2018-01-20, 0, 0, 0, 0, 0, 1.43, 3.93, 2.38, -3.29, 400, -2, -0.51, 9.68, 28.72, Electronic Probe, 38.4, 45.41, 20, 30.72, 3.06, si
2018-01-21, 0, 0, 0, 0, 0, 4.92, 3.29, 8.2, -3.42, 400, -4.8, -1.46, 12.48, 25.92, Electronic Probe, 38.4, 41.98, 20, 30.72, 2.63, si
2018-01-22, 0, 0, 0, 0, 0, 2.48, 3.36, 4.14, 12.61, 400, 5.25, 1.56, 2.43, 35.97, Electronic Probe, 38.4, 54.59, 20, 30.72, 2.46, si
2018-01-23, 0, 0, 0, 0, 0, 2, 3.36, 3.33, 0.66, 400, 5.52, 1.65, 2.16, 36.24, Electronic Probe, 38.4, 55.26, 20, 30.72, 2.14, si
2018-01-24, 0, 0, 0, 0, 0, 1.85, 3.36, 3.09, -2.92, 400, 2.92, 0.87, 4.76, 33.64, Electronic Probe, 38.4, 52.34, 20, 30.72, 2.55, si
2018-01-25, 0, 0, 0, 0, 0, 2.42, 3.42, 4.04, -2.25, 400, 0.96, 0.28, 6.72, 31.68, Electronic Probe, 38.4, 50.09, 20, 30.72, 3.15, si
2018-01-26, 0, 0, 0, 0, 0, 2.99, 2.25, 4.99, -2.23, 400, -0.96, -0.43, 8.64, 29.76, Electronic Probe, 38.4, 47.86, 20, 30.72, 2.34, si
2018-01-27, 0, 0, 0, 0, 0, 1.2, 2.24, 2, 7.34, 400, 5.64, 2.52, 2.04, 36.36, Electronic Probe, 38.4, 55.2, 20, 30.72, 3.14, si
2018-01-28, 0, 0, 0, 0, 0, 2.62, 2.24, 4.36, -2.4, 400, 3.4, 1.52, 4.28, 34.12, Electronic Probe, 38.4, 52.79, 20, 30.72, 3.08, si
2018-01-29, 0, 0, 0, 0, 0, 4.63, 2.24, 7.72, -2.72, 400, 1.01, 0.45, 6.67, 31.73, Electronic Probe, 38.4, 50.07, 20, 30.72, 2.73, si
2018-01-30, 0, 0, 0, 0, 0, 2.94, 2.48, 4.9, -2.56, 400, -1.19, -0.48, 8.87, 29.53, Electronic Probe, 38.4, 47.51, 20, 30.72, 2.57, si
2018-01-31, 0, 0, 0, 0, 0, 1.14, 2.64, 1.9, 2.71, 400, 1.7, 0.64, 5.98, 32.42, Electronic Probe, 38.4, 50.22, 20, 30.72, 3.13, si
2018-02-01, 0, 0, 0, 0, 0, 3.07, 2.64, 6.13, -1.4, 400, 2.46, 0.93, 7.14, 31.26, Electronic Probe, 38.4, 48.81, 25, 28.8, 3.02, si
2018-02-02, 0, 0, 0, 0, 0, 1.8, 2.64, 3.6, -2.45, 400, 0.4, 0.15, 9.2, 29.2, Electronic Probe, 38.4, 46.36, 25, 28.8, 3.64, si
2018-02-03, 0, 0, 0, 0, 0, 2.49, 2.5, 4.97, -2.12, 400, -1.35, -0.54, 10.95, 27.45, Electronic Probe, 38.4, 44.24, 25, 28.8, 4.18, si
2018-02-04, 0, 0, 0, 0, 0, 2.17, 2.29, 4.34, -2.34, 400, -3.21, -1.40, 12.81, 25.59, Electronic Probe, 38.4, 41.9, 25, 28.8, 4.24, si
2018-02-05, 0, 0, 0, 0, 0, 3.71, 2.3, 7.42, -2.3, 400, -4.94, -2.14, 14.54, 23.86, Electronic Probe, 38.4, 39.6, 25, 28.8, 4.19, si
2018-02-06, 0, 0, 0, 0, 0, 2.51, 2.3, 5.01, -2.06, 400, -6.4, -2.78, 16, 22.4, Electronic Probe, 38.4, 37.54, 25, 28.8, 4.21, si
2018-02-07, 0, 0, 0, 0, 0, 1.92, 2.21, 4.25, -8.04, 400, -6.76, -3.07, 16.36, 22.04, Electronic Probe, 38.4, 29.5, 25, 28.8, 4.1, si
2018-02-08, 0, 0, 0, 0, 0, 4.5, 3.68, 10.28, 0, 400, -11.26, -3.06, 20.86, 17.54, software, 38.4, 0, 25, 28.8, 3.57, si
2018-02-09, 0, 0, 0, 0, 0, 1.25, 4.13, 6.26, 54.17, 400, 6.39, 1.55, 3.21, 35.19, Electronic Probe, 38.4, 54.17, 25, 28.8, 3.02, si
2018-02-10, 0, 0, 0, 0, 0, 1.26, 5.05, 2.51, -2.5, 400, 4.42, 0.88, 5.18, 33.22, Electronic Probe, 38.4, 51.68, 25, 28.8, 2.73, si
2018-02-11, 0, 0, 0, 0, 0, 2.36, 8.04, 4.71, -2.29, 400, 2.66, 0.33, 6.94, 31.46, Electronic Probe, 38.4, 49.39, 25, 28.8, 3.01, si
2018-02-12, 0, 0, 0, 0, 0, 2.41, 2.29, 4.82, -2.79, 400, 0.56, 0.24, 9.04, 29.36, Electronic Probe, 38.4, 46.6, 25, 28.8, 3.31, si
2018-02-13, 0, 0, 0, 0, 0, 3.11, 2.54, 6.22, -2.44, 400, -1.23, -0.48, 10.83, 27.57, Electronic Probe, 38.4, 44.16, 25, 28.8, 3.47, si
2018-02-14, 0, 0, 0, 0, 0, 3.15, 2.51, 6.3, 4.88, 400, 9.99, 3.99, -0.39, 38.79, Electronic Probe, 38.4, 49.04, 25, 28.8, 2.63, si
2018-02-15, 0, 0, 0, 0, 0, 1.22, 2.51, 2.43, 0, 400, 8.77, 3.50, 0.83, 37.57, software, 38.4, 0, 25, 28.8, 2.78, si
2018-02-16, 0, 0, 0, 0, 0, 2.52, 2.62, 5.04, 56.83, 400, 8.5, 3.25, 1.1, 37.3, Electronic Probe, 38.4, 56.83, 25, 28.8, 2.89, si
2018-02-17, 0, 0, 0, 0, 0, 2.25, 2.44, 4.49, -2.25, 400, 6.64, 2.72, 2.96, 35.44, Electronic Probe, 38.4, 54.58, 25, 28.8, 2.74, si
2018-02-18, 0, 0, 0, 0, 0, 3.27, 2.44, 6.54, -2.1, 400, 5, 2.05, 4.6, 33.8, Electronic Probe, 38.4, 52.48, 25, 28.8, 2.83, si
2018-02-19, 0, 0, 0, 0, 0, 1.8, 2.1, 3.59, -1.09, 400, 4.31, 2.05, 5.29, 33.11, Electronic Probe, 38.4, 51.39, 25, 28.8, 2.71, si
2018-02-20, 0, 0, 0, 0, 0, 2.02, 1.6, 4.03, -1.78, 400, 2.98, 1.87, 6.62, 31.78, Electronic Probe, 38.4, 49.61, 25, 28.8, 2.08, si
2018-02-21, 0, 0, 0, 0, 0, 1.2, 1.66, 2.4, -1.29, 400, 2.02, 1.22, 7.58, 30.82, Electronic Probe, 38.4, 48.32, 25, 28.8, 2.16, si
2018-02-22, 0, 0, 0, 15.5, 10.86, 3.04, 1.56, 6.08, -2.03, 400, 0.51, 0.33, 9.09, 29.31, Electronic Probe, 38.4, 46.29, 25, 28.8, 2.03, si
2018-02-23, 0, 0, 0, 0, 0, 3.15, 1.55, 6.29, 6.22, 400, 6.91, 4.47, 2.69, 35.71, Electronic Probe, 38.4, 52.51, 25, 28.8, 0, si
2018-02-24, 0, 0, 0, 0, 0, 1.2, 1.7, 2.4, -1.15, 400, 5.89, 3.46, 3.71, 34.69, Electronic Probe, 38.4, 51.37, 25, 28.8, 0, si
2018-02-25, 0, 0, 0, 0, 0, 1.57, 1.66, 3.13, -0.29, 400, 5.8, 3.49, 3.8, 34.6, Electronic Probe, 38.4, 51.08, 25, 28.8, 0, si
2018-02-26, 0, 0, 0, 0, 0, 3.16, 1.16, 6.31, -1.8, 400, 4.39, 3.78, 5.21, 33.19, Electronic Probe, 38.4, 49.28, 25, 28.8, 2.12, si
2018-02-27, 0, 0, 0, 0, 0, 2.74, 1.04, 5.47, -2.46, 400, 2.47, 2.36, 7.13, 31.27, Electronic Probe, 38.4, 46.82, 25, 28.8, 0, si
2018-02-28, 0, 0, 0, 0, 0, 2.38, 1.52, 4.75, -2.6, 400, 0.42, 0.28, 9.18, 29.22, Electronic Probe, 38.4, 44.22, 25, 28.8, 2.08, si
2018-03-01, 0, 0, 0, 0, 0, 0.66, 1.79, 1.65, 8.62, 400, 10.02, 5.61, 1.5, 36.9, Electronic Probe, 38.4, 52.84, 30, 26.88, 0, si
2018-03-02, 0, 0, 0, 0, 0, 0.93, 2.29, 2.33, -2.2, 400, 13.34, 5.83, -1.82, 40.22, Electronic Probe, 38.4, 50.64, 30, 26.88, 2.52, si
2018-03-03, 0, 0, 0, 0, 0, 1.38, 2.53, 3.44, 0, 400, 11.52, 4.55, 0, 38.4, software, 38.4, 0, 30, 26.88, 2.2, si
2018-03-04, 0, 0, 0, 0, 0, 1.72, 2.6, 4.31, 0, 400, 9.8, 3.77, 1.72, 36.68, software, 38.4, 0, 30, 26.88, 0, si
2018-03-05, 0, 0, 0, 0, 0, 1.55, 2.6, 3.88, 50.04, 400, 5.81, 2.23, 5.71, 32.69, Electronic Probe, 38.4, 50.04, 30, 26.88, 2.52, si
2018-03-06, 0, 0, 0, 0, 0, 1.66, 2.6, 4.15, -2.68, 400, 3.9, 1.50, 7.62, 30.78, Electronic Probe, 38.4, 47.36, 30, 26.88, 0, si
2018-03-07, 0, 0, 0, 7.8, 5.43, 1.55, 2.6, 3.87, -2.48, 400, 2.11, 0.81, 9.41, 28.99, Electronic Probe, 38.4, 44.89, 30, 26.88, 2.17, si
2018-03-08, 0, 0, 0, 0, 0, 0.6, 2.48, 1.5, 9.59, 400, 10.47, 4.22, 1.05, 37.35, Electronic Probe, 38.4, 54.48, 30, 26.88, 3.12, si
2018-03-09, 0, 0, 0, 0, 0, 1.42, 2.48, 3.56, -2.5, 400, 8.49, 3.42, 3.03, 35.37, Electronic Probe, 38.4, 51.98, 30, 26.88, 3.04, si
2018-03-10, 0, 0, 0, 0, 0, 1.22, 2.48, 3.05, -2.99, 400, 6.12, 2.47, 5.4, 33, Electronic Probe, 38.4, 48.99, 30, 26.88, 2.76, si
2018-03-11, 0, 0, 0, 0, 0, 1.82, 2.73, 4.55, -2.99, 400, 3.76, 1.37, 7.76, 30.64, Electronic Probe, 38.4, 46, 30, 26.88, 2.57, si
2018-03-12, 0, 0, 0, 0, 0, 1.41, 2.99, 3.53, -2.93, 400, 1.43, 0.48, 10.09, 28.31, Electronic Probe, 38.4, 43.07, 30, 26.88, 2.42, si
2018-03-13, 0, 0, 0, 0, 0, 3.19, 2.97, 7.97, -2.8, 400, -0.81, -0.27, 12.33, 26.07, Electronic Probe, 38.4, 40.27, 30, 26.88, 0, si
2018-03-14, 0, 0, 0, 7.8, 5.43, 1.46, 2.93, 3.66, -2.25, 400, -2.62, -0.89, 14.14, 24.26, Electronic Probe, 38.4, 38.02, 30, 26.88, 1.91, si
2018-03-15, 0, 0, 0, 0, 0, 0.61, 2.74, 1.52, 14.01, 400, 9.96, 3.63, 1.56, 36.84, Electronic Probe, 38.4, 52.02, 30, 26.88, 0, si
2018-03-16, 0, 0, 0, 0, 0, 0.8, 2.66, 2, -0.42, 400, 9.77, 3.67, 1.75, 36.65, Electronic Probe, 38.4, 51.6, 30, 26.88, 1.94, si
2018-03-17, 0, 0, 0, 0, 0, 1.46, 2.52, 3.66, -2.47, 400, 7.68, 3.04, 3.84, 34.56, Electronic Probe, 38.4, 49.13, 30, 26.88, 0, si
2018-03-18, 0, 0, 0, 0, 0, 1.58, 2.36, 3.95, -3.25, 400, 4.94, 2.09, 6.58, 31.82, Electronic Probe, 38.4, 45.88, 30, 26.88, 0, si
2018-03-19, 0, 0, 0, 0, 0, 0.97, 2.86, 2.43, -2.79, 400, 2.53, 0.88, 8.99, 29.41, Electronic Probe, 38.4, 43.09, 30, 26.88, 2.01, si
2018-03-20, 0, 0, 0, 0, 0, 1.51, 2.84, 3.78, -2.92, 400, -0.04, -0.01, 11.56, 26.84, Electronic Probe, 38.4, 40.17, 30, 26.88, 0, si
2018-03-21, 0, 0, 0, 7.8, 5.43, 0.76, 2.86, 1.89, -1.92, 400, -1.73, -0.61, 13.25, 25.15, Electronic Probe, 38.4, 38.25, 30, 26.88, 0, si
2018-03-22, 0, 0, 0, 0, 0, 1.16, 2.72, 2.91, 13.12, 400, 9.49, 3.49, 2.03, 36.37, Electronic Probe, 38.4, 51.37, 30, 26.88, 2.57, si
2018-03-23, 0, 0, 0, 0, 0, 2.26, 2.54, 5.65, -3.4, 400, 6.39, 2.51, 5.13, 33.27, Electronic Probe, 38.4, 47.97, 30, 26.88, 0, si
2018-03-24, 0, 0, 0, 0, 0, 1.08, 2.42, 2.69, -3.57, 400, 3.26, 1.35, 8.26, 30.14, Electronic Probe, 38.4, 44.39, 30, 26.88, 0, si
2018-03-25, 0, 0, 0, 0, 0, 0.86, 2.75, 2.15, -2.35, 400, 1.25, 0.46, 10.27, 28.13, Electronic Probe, 38.4, 42.04, 30, 26.88, 0, si
2018-03-26, 0, 0, 0, 0, 0, 1.53, 2.96, 3.82, -2.85, 400, -1.17, -0.40, 12.69, 25.71, Electronic Probe, 38.4, 39.2, 30, 26.88, 2.53, si
2018-03-27, 0, 0, 0, 0, 0, 3.39, 2.92, 8.47, -2.76, 400, -3.48, -1.19, 15, 23.4, Electronic Probe, 38.4, 36.44, 30, 26.88, 1.87, si
2018-03-28, 0, 0, 0, 7.8, 5.43, 1.8, 2.88, 4.49, -2.73, 400, -5.73, -1.99, 17.25, 21.15, Electronic Probe, 38.4, 33.7, 30, 26.88, 1.38, si
2018-03-29, 0, 0, 0, 0, 0, 0.61, 2.67, 1.7, 23.48, 400, 14.29, 5.35, -2.77, 41.17, Electronic Probe, 38.4, 57.18, 30, 26.88, 0, si
2018-03-30, 0, 0, 0, 0, 0, 0.78, 2.78, 1.95, -2.1, 400, 10.51, 3.78, 1.01, 37.39, Electronic Probe, 38.4, 55.08, 30, 26.88, 0, si
2018-03-31, 0, 0, 0, 0, 0, 0.7, 2.75, 1.76, -2.22, 400, 8.65, 3.15, 2.87, 35.53, Electronic Probe, 38.4, 52.86, 30, 26.88, 0, si
2018-04-01, 0, 0, 0, 0, 0, 1, 2.48, 3.34, -2.8, 400, 10.23, 4.13, 5.13, 33.27, Electronic Probe, 38.4, 50.06, 40, 23.04, 0, si
2018-04-02, 0, 0, 0, 0, 0, 1.24, 2.51, 4.13, -3.32, 400, 7.57, 3.02, 7.79, 30.61, Electronic Probe, 38.4, 46.74, 40, 23.04, 0, si
2018-04-03, 0, 0, 0, 7.8, 5.43, 0.7, 2.78, 2.33, -2.25, 400, 5.85, 2.10, 9.51, 28.89, Electronic Probe, 38.4, 44.49, 40, 23.04, 1.51, si
2018-04-04, 0, 0, 0, 0, 0, 0.89, 2.65, 2.96, 6.35, 400, 12.76, 4.82, 2.6, 35.8, Electronic Probe, 38.4, 50.84, 40, 23.04, 0, si
2018-04-05, 0, 0, 0, 15.5, 10.86, 1.05, 2.79, 3.51, -3.14, 400, 10.12, 3.63, 5.24, 33.16, Electronic Probe, 38.4, 47.7, 40, 23.04, 0, si
2018-04-06, 0, 0, 0, 0, 0, 0.58, 2.79, 1.93, 9.28, 400, 14.52, 5.21, 0.84, 37.56, Electronic Probe, 38.4, 56.98, 40, 23.04, 0, si
2018-04-07, 0, 0, 0, 0, 0, 0.82, 2.25, 2.73, -3.3, 400, 11.97, 5.32, 3.39, 35.01, Electronic Probe, 38.4, 53.68, 40, 23.04, 2.9, si
2018-04-08, 0, 0, 0, 0, 0, 1.01, 2.25, 3.38, -3.47, 400, 9.43, 4.19, 5.93, 32.47, Electronic Probe, 38.4, 50.21, 40, 23.04, 0, si
2018-04-09, 0, 0, 0, 0, 0, 1.71, 3.47, 5.7, -3.94, 400, 6.59, 1.90, 8.77, 29.63, Electronic Probe, 38.4, 46.27, 40, 23.04, 0, si
2018-04-10, 0, 0, 0, 0, 0, 0.44, 3.7, 1.48, -2.01, 400, 5.35, 1.44, 10.01, 28.39, Electronic Probe, 38.4, 44.25, 40, 23.04, 0, si
2018-04-11, 0, 0, 0, 0, 0, 0.85, 3.14, 2.82, -1.88, 400, 4.05, 1.29, 11.31, 27.09, Electronic Probe, 38.4, 42.37, 40, 23.04, 0, si
2018-04-12, 0, 0, 0, 0, 0, 1.63, 2.83, 5.43, -2.94, 400, 2.02, 0.72, 13.34, 25.06, Electronic Probe, 38.4, 39.44, 40, 23.04, 1.82, si
2018-04-13, 0, 0, 0, 0, 0, 0.73, 2.69, 2.44, 13.88, 400, 12.65, 4.70, 2.71, 35.69, Electronic Probe, 38.4, 53.32, 40, 23.04, 2.11, si
2018-04-14, 0, 0, 0, 0, 0, 0.64, 2.28, 2.12, -2.76, 400, 10.5, 4.61, 4.86, 33.54, Electronic Probe, 38.4, 50.57, 40, 23.04, 0, si
2018-04-15, 0, 0, 0, 0, 0, 0.86, 2.41, 2.87, -3.65, 400, 7.81, 3.24, 7.55, 30.85, Electronic Probe, 38.4, 46.91, 40, 23.04, 2.01, si
2018-04-16, 0, 0, 0, 0, 0, 1.67, 3.29, 5.57, -3.09, 400, 5.59, 1.70, 9.77, 28.63, Electronic Probe, 38.4, 43.82, 40, 23.04, 0, si
2018-04-17, 0, 0, 0, 0, 0, 1.33, 3.37, 4.43, 12.09, 400, 16.3, 4.84, -0.94, 39.34, Electronic Probe, 38.4, 55.91, 40, 23.04, 0, si
2018-04-18, 0, 0, 0, 0, 0, 1.14, 3.37, 3.8, -4.99, 400, 11.41, 3.39, 3.95, 34.45, Electronic Probe, 38.4, 50.92, 40, 23.04, 1.57, si
2018-04-19, 0, 0, 0, 0, 0, 0.79, 3.37, 2.62, -3.51, 400, 8.53, 2.53, 6.83, 31.57, Electronic Probe, 38.4, 47.41, 40, 23.04, 2.14, si
2018-04-20, 0, 0, 0, 0, 0, 0.91, 3.3, 3.02, -3.34, 400, 5.9, 1.79, 9.46, 28.94, Electronic Probe, 38.4, 44.08, 40, 23.04, 0, si
2018-04-21, 0, 0, 0, 0, 0, 1.24, 3.42, 4.14, -3.73, 400, 3, 0.88, 12.36, 26.04, Electronic Probe, 38.4, 40.34, 40, 23.04, 0, si
2018-04-22, 0, 0, 0, 0, 0, 0.91, 3.53, 3.04, -3.39, 400, 0.4, 0.11, 14.96, 23.44, Electronic Probe, 38.4, 36.95, 40, 23.04, 2.25, si
2018-04-23, 0, 0, 0, 0, 0, 2, 3.49, 6.68, -2.49, 400, -1.5, -0.43, 16.86, 21.54, Electronic Probe, 38.4, 34.46, 40, 23.04, 0, si
2018-04-24, 0, 0, 0, 0, 0, 0.4, 3.24, 1.45, -2.01, 400, -3, -0.93, 18.36, 20.04, Electronic Probe, 38.4, 32.45, 40, 23.04, 0, si
2018-04-25, 0, 0, 0, 0, 0, 0.76, 2.9, 4.22, -1.58, 400, -4.2, -1.45, 19.56, 18.84, Electronic Probe, 38.4, 30.87, 40, 23.04, 0, si
2018-04-26, 0, 0, 0, 0, 0, 0.52, 2.37, 4.29, -1.37, 400, -5.2, -2.20, 20.56, 17.84, Electronic Probe, 38.4, 29.5, 40, 23.04, 3.36, si
2018-04-27, 0, 0, 0, 0, 0, 0.42, 1.86, 3.5, -0.94, 400, -5.9, -3.17, 21.26, 17.14, Electronic Probe, 38.4, 28.55, 40, 23.04, 3.17, si
2018-04-28, 0, 0, 0, 0, 0, 0.12, 1.48, 1.34, -0.38, 400, -6.13, -4.16, 21.49, 16.91, Electronic Probe, 38.4, 28.17, 40, 23.04, 0, si
2018-04-29, 0, 0, 0, 0, 0, 0.22, 1.07, 2.48, -0.45, 400, -6.49, -6.08, 21.85, 16.55, Electronic Probe, 38.4, 27.72, 40, 23.04, 0, si
2018-04-30, 0, 0, 0, 0, 0, 0.3, 0.78, 3.37, -0.52, 400, -6.87, -8.75, 22.23, 16.17, Electronic Probe, 38.4, 27.2, 40, 23.04, 0, si
2018-05-01, 0, 0, 0, 0, 0, 0.55, 0.57, 6.12, -0.5, 400, -7.23, -12.63, 22.59, 15.81, Electronic Probe, 38.4, 26.7, 40, 23.04, 2.5, si
2018-05-02, 0, 0, 0, 0, 0, 0.34, 0.46, 3.73, -6.49, 400, -7.49, -16.19, 22.85, 15.55, Electronic Probe, 38.4, 20.21, 40, 23.04, 3.1, si
2018-05-03, 0, 0, 0, 0, 0, 0.13, 1.99, 1.41, 0, 400, -7.62, -3.83, 22.98, 15.42, software, 38.4, 0, 40, 23.04, 2.93, si
2018-05-04, 0, 0, 0, 0, 0, 0.37, 2.5, 4.05, 0, 400, -7.98, -3.19, 23.34, 15.06, software, 38.4, 0, 40, 23.04, 0, si
2018-05-05, 0, 0, 0, 0, 0, 0.16, 3.5, 5.24, 0, 400, -8.14, -2.33, 23.5, 14.9, software, 38.4, 0, 40, 23.04, 3.94, si
2018-05-06, 0, 0, 0, 0, 0, 0.19, 6.49, 6.19, 0, 400, -8.32, -1.28, 23.68, 14.71, software, 38.4, 0, 40, 23.04, 2.68, si
2018-05-07, 0, 0, 0, 0, 0, 0.23, 6.49, 7.55, 0, 400, -8.55, -1.32, 23.91, 14.49, software, 38.4, 0, 40, 23.04, 0, si
2018-05-08, 0, 0, 0, 0, 0, 0.11, 6.49, 3.75, 0, 400, -8.66, -1.34, 24.02, 14.38, software, 38.4, 0, 40, 23.04, 0, si
2018-05-09, 0, 0, 0, 0, 0, 0.07, 6.49, 2.21, 41.85, 400, 3.83, 0.59, 11.53, 26.87, Electronic Probe, 38.4, 41.85, 40, 23.04, 1.37, si
2018-05-10, 0, 0, 0, 0, 0, 1.22, 6.49, 4.06, -2.25, 400, 1.94, 0.30, 13.42, 24.98, Electronic Probe, 38.4, 39.6, 40, 23.04, 0, si
